estado,cod_mun6,municipio,casos_acumulados,pop_pessoa_ano,pop_media,incidencia_media_anual,incidencia_mediana_anual,incidencia_max_anual,anos_com_casos,anos_zero,incidencia_periodo_100mil_pessoa_ano,log_casos_acumulados_mais1,log_inc_periodo_mais1
SP,350610,BEBEDOURO,494,1813949,75581.20833333333,27.248333633742863,29.019020943916033,39.51319740793425,24,0,27.233400718542804,6.20455776256869,3.3405056997122977
SP,350620,BENTO DE ABREU,16,62365,2598.5416666666665,25.69200308703731,18.69857890800299,114.72275334608031,12,12,25.65541569790748,2.833213344056216,3.282992345647675
SP,350630,BERNARDINO DE CAMPOS,189,265726,11071.916666666666,69.83512719266608,37.218045386172676,248.82253621256555,23,1,71.1258966002574,5.247024072160486,4.278413155950406
SP,350635,BERTIOGA,1018,1197315,49888.125,83.48773913353631,76.10450617769916,176.45387525608243,24,0,85.02357357921683,6.926577033222725,4.454621370078088
SP,350640,BILAC,13,167213,6967.208333333333,7.839856387543118,0.0,45.13314277117497,9,15,7.774515139373135,2.6390573296152584,2.1718515130530363
SP,350650,BIRIGUI,631,2635065,109794.375,24.30097430131494,22.93207639270487,43.69252654575014,24,0,23.946278365049817,6.448889394146858,3.2167246473460547
SP,350660,BIRITIBA MIRIM,172,678313,28263.041666666668,24.935026184116424,24.744884936634513,48.0703200109875,24,0,25.35702544400594,5.153291594497779,3.2717348597163847
SP,350670,BOA ESPERANCA DO SUL,89,317115,13213.125,28.109237475338613,23.03542582647715,68.48272713437834,23,1,28.065528278384814,4.499809670330265,3.3695528767453986
SP,350680,BOCAINA,55,257775,10740.625,21.441717047412894,19.626105663582813,54.754517247672936,21,3,21.336436815051886,4.02535169073515,3.106219282936545
SP,350690,BOFETE,49,227581,9482.541666666666,22.163208301281312,19.25484893169186,75.26342197691922,22,2,21.530795628809084,3.912023005428146,3.1148830680154322
SP,350700,BOITUVA,245,1201907,50079.458333333336,20.79068535583905,19.137092344735624,40.77084069473513,24,0,20.3842726600311,5.5053315359323625,3.0626557294114787
SP,350710,BOM JESUS DOS PERDOES,87,462176,19257.333333333332,19.837930191479277,13.823049278447908,66.77350427350427,23,1,18.823997784393825,4.477336814478207,2.9868932131229498
SP,350715,BOM SUCESSO DE ITARARE,14,84090,3503.75,16.691730065694525,0.0,57.72005772005772,11,13,16.648828635985254,2.70805020110221,2.8706694149438396
SP,350720,BORA,142,20160,840.0,739.0165759377086,0.0,17000.0,5,19,704.3650793650794,4.962844630259907,6.558715511848851
SP,350730,BORACEIA,8,103911,4329.625,7.256919201577902,0.0,63.62672322375398,6,18,7.698896170761517,2.1972245773362196,2.163196140687017
SP,350740,BORBOREMA,53,340279,14178.291666666666,15.607824006636918,14.034102869974038,36.46441073512252,22,2,15.575454259592863,3.9889840465642745,2.8079229420066585
SP,350745,BOREBI,10,56969,2373.7083333333335,17.10432657341384,0.0,74.76635514018692,8,16,17.553406238480576,2.3978952727983707,2.9206533969124235
SP,350750,BOTUCATU,1033,3124851,130202.125,32.79698692494668,30.5050224153733,63.15172201213416,24,0,33.05757618523251,6.9411900550683745,3.528052509614617
SP,350760,BRAGANCA PAULISTA,1163,3682979,153457.45833333334,32.378093183301225,30.71407065693689,63.51665375677769,24,0,31.577698379491167,7.059617628291383,3.483627955481699
SP,350770,BRAUNA,16,120551,5022.958333333333,13.15961959000682,9.147457006952067,55.442616891517275,12,12,13.272390938275086,2.833213344056216,2.658326967438053
SP,350775,BREJO ALEGRE,18,60528,2522.0,30.105593605442092,0.0,171.45306472353192,11,13,29.73830293417922,2.9444389791664403,3.4255095295005757
SP,350780,BRODOWSKI,68,523553,21814.708333333332,12.664134762216442,9.33758072996358,31.744772032855842,21,3,12.988178847222727,4.23410650459726,2.638212604880239
SP,350790,BROTAS,54,525755,21906.458333333332,10.39921247263001,9.71598686418378,17.614161786076004,22,2,10.27094369050223,4.007333185232471,2.4222280592845684
SP,350800,BURI,89,456097,19004.041666666668,19.262334416395742,21.238737989892293,39.098773275988464,23,1,19.513392984387092,4.499809670330265,3.021077989137731
SP,350810,BURITAMA,85,378472,15769.666666666666,22.30205901866149,20.424151693463557,64.27194172677284,23,1,22.458728783106807,4.454347296253507,3.155242655188847
SP,350820,BURITIZAL,2,98226,4092.75,1.873922494565625,0.0,44.974139869575,1,23,2.036120782684829,1.0986122886681098,1.110580642235068
SP,350830,CABRALIA PAULISTA,9,105583,4399.291666666667,8.474707548536118,0.0,45.850527281063734,8,16,8.524099523597549,2.302585092994046,2.253825378338765
SP,350840,CABREUVA,259,1006116,41921.5,25.395996108309095,22.029101883747632,48.92471974644232,24,0,25.742558512139755,5.560681631015528,3.286256248178919
SP,350850,CACAPAVA,641,2095570,87315.41666666667,30.96147944677941,29.401802022506846,49.03563255966002,24,0,30.58833634762857,6.464588303689961,3.4527879495344695
SP,350860,CACHOEIRA PAULISTA,192,722783,30115.958333333332,26.424139197507525,19.883090296960365,92.35884489871313,24,0,26.56398946848501,5.262690188904886,3.3165101914198996
SP,350870,CACONDE,54,432109,18004.541666666668,12.444738623090949,10.84835565207744,27.182776992497555,22,2,12.49684686039865,4.007333185232471,2.6024560922672255
SP,350880,CAFELANDIA,60,395647,16485.291666666668,15.265555911023403,12.03297190678244,44.1000441000441,21,3,15.1650334768114,4.110873864173311,2.7828504821193536
SP,350890,CAIABU,5,94705,3946.0416666666665,5.161653445021483,0.0,25.7201646090535,5,19,5.279552293965472,1.791759469228055,1.8372986871689703
SP,350900,CAIEIRAS,648,2081662,86735.91666666667,31.179156623883046,31.43626497544255,49.572437724625104,24,0,31.128972907225094,6.47543271670409,3.4697582058326635
SP,350910,CAIUA,177,120768,5032.0,140.4123543519221,116.31079247276242,416.28959276018105,21,3,146.56200317965025,5.181783550292085,4.994248447993137
SP,350920,CAJAMAR,504,1715511,71479.625,29.865602174921268,29.507669289710513,59.21300532917048,24,0,29.37900135877881,6.22455842927536,3.413751624961075
SP,350925,CAJATI,283,687079,28628.291666666668,41.224941344529356,36.42192851662935,91.18008065930212,24,0,41.18885892306416,5.648974238161206,3.7421561796236382
SP,350930,CAJOBI,19,226435,9434.791666666666,8.455139841581584,5.147740142077628,54.15944540727903,12,12,8.390928964161901,2.995732273553991,2.239744219547451
SP,350940,CAJURU,61,553453,23060.541666666668,10.8252489599514,2.3783475241402274,74.32795143907173,12,12,11.021712774165106,4.127134385045092,2.4867144126467404
SP,350945,CAMPINA DO MONTE ALEGRE,22,135425,5642.708333333333,15.883734084713765,0.0,83.12551953449709,10,14,16.24515414436035,3.1354942159291497,2.847531184844672
SP,350950,CAMPINAS,11590,25982596,1082608.1666666667,44.888907830374016,42.98917977318444,66.22874735824854,24,0,44.60678217064993,9.357984213888745,3.8200564372733594
SP,350960,CAMPO LIMPO PAULISTA,511,1763032,73459.66666666667,29.14766847842804,29.00435195786467,52.499737501312495,24,0,28.984159107718973,6.238324625039508,3.400669212462656
SP,350970,CAMPOS DO JORDAO,3458,1119379,46640.791666666664,323.5390662759084,24.118128259896192,1768.5257679731037,24,0,308.92128582008417,8.148734808937169,5.7363183485274805
SP,350980,CAMPOS NOVOS PAULISTA,21,110392,4599.666666666667,19.115423576667308,20.141539241174712,114.7842056932966,13,11,19.023117617218638,3.091042453358316,2.99688748689897
SP,350990,CANANEIA,212,294582,12274.25,71.96077531215498,65.28768901481286,130.3674733154078,24,0,71.96637948007685,5.3612921657094255,4.289998779992891
SP,350995,CANAS,12,106405,4433.541666666667,11.634394384628616,0.0,53.23396326856535,9,15,11.27766552323669,2.5649493574615367,2.5077818006759927
SP,351000,CANDIDO MOTA,144,711866,29661.083333333332,20.23634855843186,16.816914740178937,44.03794037940379,24,0,20.228526155203365,4.976733742420574,3.0553458505640494
SP,351010,CANDIDO RODRIGUES,6,65737,2739.0416666666665,9.10737374681055,0.0,38.19709702062643,6,18,9.127279918462966,1.9459101490553132,2.3152327647761823
SP,351015,CANITAR,38,116632,4859.666666666667,33.39019621198941,19.68373711832953,98.01519235481499,16,8,32.58110981548803,3.6635616461296463,3.5139637009986737
SP,351020,CAPAO BONITO,312,1113706,46404.416666666664,28.000028446415456,26.924169964141086,45.33287280891115,24,0,28.014574762100587,5.746203190540153,3.3677982817399164
SP,351030,CAPELA DO ALTO,394,450451,18768.791666666668,80.45786167920626,56.3437657850081,214.4607843137255,23,1,87.46789328917019,5.978885764901122,4.4826396984975165
SP,351040,CAPIVARI,326,1147420,47809.166666666664,28.311763341404838,26.260811300268813,52.7212263768351,24,0,28.411566819473254,5.7899601708972535,3.3813880262054323
SP,351050,CARAGUATATUBA,2089,2605846,108576.91666666667,78.95238145317961,80.46427027148653,108.44603215105894,24,0,80.16590389455094,7.644919344958857,4.3964952562073085
SP,351060,CARAPICUIBA,4803,8920408,371683.6666666667,53.49248891467875,49.83538138697822,80.98176382356162,24,0,53.84282871366421,8.477204183199873,4.004471434575815
SP,351070,CARDOSO,49,278710,11612.916666666666,17.602530319622666,12.892590602937567,43.790506218251885,21,3,17.580998170141008,3.912023005428146,2.922139454770499
SP,351080,CASA BRANCA,476,671664,27986.0,70.66620423018723,74.50640359651527,116.8100244239142,24,0,70.86876771719193,6.1675164908883415,4.274841785336306
SP,351090,CASSIA DOS COQUEIROS,2,65743,2739.2916666666665,2.9333107011015245,0.0,35.373187124159884,2,22,3.0421489740352587,1.0986122886681098,1.3967764748176474
SP,351100,CASTILHO,111,435091,18128.791666666668,25.09338225286017,22.29303852888691,68.56695072974826,23,1,25.511904406204682,4.718498871295094,3.277593854997437
SP,351110,CATANDUVA,583,2706171,112757.125,21.622079687890047,21.272170949265902,39.17691174001455,24,0,21.543354060035377,6.369900982828227,3.1154403023343464
SP,351120,CATIGUA,14,167532,6980.5,8.34734114979383,0.0,42.83878337855205,10,14,8.356612468065803,2.70805020110221,2.2360833091772343
SP,351130,CEDRAL,24,223612,9317.166666666666,9.798666256479514,8.895976273477078,37.993920972644375,13,11,10.732876589807345,3.2188758248682006,2.4623948661732102
SP,351140,CERQUEIRA CESAR,364,443314,18471.416666666668,76.78007863533453,50.13139011712817,309.15817748720286,24,0,82.10884384431802,5.8998973535824915,4.420151120318108
SP,351150,CERQUILHO,129,947697,39487.375,13.26991972919141,12.625119370783997,25.96447194755177,24,0,13.611945590204463,4.867534450455582,2.681839385288303
SP,351160,CESARIO LANGE,60,390508,16271.166666666666,15.005831823885122,14.859247554203957,31.102264244837027,20,4,15.364602005592715,4.110873864173311,2.7951205878036207
SP,351170,CHARQUEADA,55,356784,14866.0,15.1338223761621,12.969609576191527,38.9079826211011,19,5,15.415489483833355,4.02535169073515,2.7982253698104227
SP,351190,CLEMENTINA,11,161169,6715.375,6.817104832280744,0.0,30.679552078539654,9,15,6.825133865693775,2.4849066497880004,2.0573408437167906
SP,351200,COLINA,87,423639,17651.625,20.568010744541237,19.64336804508323,42.45833775607685,22,2,20.53635288535758,4.477336814478207,3.0697423391637684
SP,351210,COLOMBIA,18,149240,6218.333333333333,11.662559823768914,0.0,89.48545861297539,9,15,12.061109622085231,2.9444389791664403,2.569639083645319
SP,351220,CONCHAL,215,619283,25803.458333333332,34.92170124948794,29.250809844009183,64.09999599375026,24,0,34.717568542976316,5.375278407684165,3.5756426837859587
SP,351230,CONCHAS,133,375757,15656.541666666666,35.473021706804964,29.3112068644351,82.69720101781171,24,0,35.39521552492701,4.897839799950911,3.5944373243806034
SP,351240,CORDEIROPOLIS,59,519295,21637.291666666668,10.497598062193571,4.400413556630836,40.092658588738416,13,11,11.361557496220838,4.0943445622221,2.514591455111926
SP,351250,COROADOS,21,123420,5142.5,16.960750624392126,18.707443235132352,41.58004158004158,14,10,17.01507049100632,3.091042453358316,2.8912086570986637
SP,351260,CORONEL MACEDO,25,116399,4849.958333333333,21.685530944549573,20.658357648408703,89.88764044943821,14,10,21.477847747832886,3.258096538021482,3.1125302796872867
SP,351270,CORUMBATAI,7,95454,3977.25,7.182366175856529,0.0,48.309178743961354,6,18,7.333375238334694,2.0794415416798357,2.120268564787611
SP,351280,COSMOPOLIS,329,1353525,56396.875,24.117219508805686,21.42092461118463,60.62953668929047,24,0,24.306902347573928,5.799092654460526,3.2310771785870593
SP,351290,COSMORAMA,27,186726,7780.25,14.515782448657776,12.708884010591092,55.088830739567555,19,5,14.459689598663282,3.332204510175204,2.7382359652515893
SP,351300,COTIA,1707,5198960,216623.33333333334,32.24695131102841,32.27560611566197,47.73452634806483,24,0,32.83348977487805,7.443078374348516,3.5214511336910634
SP,351310,CRAVINHOS,98,760420,31684.166666666668,12.836981981906769,9.998528608959706,34.06226582192247,23,1,12.88761473922306,4.59511985013459,2.630997416981883
SP,351320,CRISTAIS PAULISTA,9,191838,7993.25,4.720727190415004,0.0,25.490695895997963,7,17,4.691458418040221,2.302585092994046,1.7389665277809068
SP,351330,CRUZALIA,6,54656,2277.3333333333335,11.381544475789175,0.0,93.10986964618249,5,19,10.97775175644028,1.9459101490553132,2.4830509086684374
SP,351340,CRUZEIRO,962,1817441,75726.70833333333,52.90674852089106,52.67939199305877,81.77676241903453,24,0,52.931566966960695,6.870053411798126,3.9877159644983395
SP,351350,CUBATAO,3081,2752137,114672.375,112.10580033454931,108.51780840991091,160.75493995585757,24,0,111.94936879959101,8.033334015880062,4.726939654581364
SP,351360,CUNHA,70,532826,22201.083333333332,13.11387343038137,9.091959744923027,35.41076487252125,20,4,13.137497044063165,4.2626798770413155,2.6488306323573836
SP,351370,DESCALVADO,118,742844,30951.833333333332,15.831067173156187,16.010301779721345,36.44314868804665,24,0,15.884896425090599,4.77912349311153,2.8264195196813526
SP,351380,DIADEMA,4227,9210565,383773.5416666667,45.76363493618851,44.1673572482898,68.98454746136866,24,0,45.89295010675241,8.349484346990128,3.8478673466001645
SP,351385,DIRCE REIS,4,39678,1653.25,10.038092796831274,0.0,60.938452163315056,4,20,10.081153283935683,1.6094379124341003,2.4052457629002673
SP,351390,DIVINOLANDIA,17,272390,11349.583333333334,6.246949978361813,8.52743432763009,17.88428865241885,14,10,6.241051433606226,2.8903717578961645,1.9797664214896222
SP,351400,DOBRADA,18,193433,8059.708333333333,9.264705080372508,11.22621807364651,27.151778441487917,13,11,9.305547657328377,2.9444389791664403,2.3326823577462377
SP,351410,DOIS CORREGOS,64,582394,24266.416666666668,11.227604342355201,8.10816436220998,48.381421534130894,18,6,10.989124201142182,4.174387269895637,2.4839999222633304
SP,351420,DOLCINOPOLIS,6,51557,2148.2083333333335,11.737023381558286,0.0,47.70992366412214,6,18,11.637604980894933,1.9459101490553132,2.5366768914056514
SP,351430,DOURADO,13,202345,8431.041666666666,6.4337539155848225,5.807875479149727,23.236900197513652,12,12,6.424670735624799,2.6390573296152584,2.004808338335081
SP,351440,DRACENA,683,1046137,43589.041666666664,64.92628138129719,66.1171235790914,136.39514343849922,24,0,65.28781603174345,6.52795791762255,4.194006110043714
SP,351450,DUARTINA,60,295982,12332.583333333334,20.29426498133447,16.21534354862289,65.03007641033977,20,4,20.271502996803857,4.110873864173311,3.0573682894708862
SP,351460,DUMONT,18,198244,8260.166666666666,8.591559370826063,0.0,32.07526996685556,9,15,9.079719941082706,2.9444389791664403,2.3105254786345033
SP,351470,ECHAPORA,19,153064,6377.666666666667,12.373047794844089,0.0,46.3893613731251,11,13,12.413108242303872,2.995732273553991,2.596232455842202
SP,351480,ELDORADO,122,335685,13986.875,36.81759306243697,31.93144904209808,99.47203305532176,24,0,36.343595930708844,4.812184355372417,3.620161435852506
SP,351490,ELIAS FAUSTO,61,386646,16110.25,15.601265873981385,13.342613890238656,39.10614525139665,20,4,15.776705306662942,4.127134385045092,2.8199913353161716
SP,351492,ELISIARIO,4,72577,3024.0416666666665,5.318007205752618,0.0,32.66906239790918,4,20,5.511387905259242,1.6094379124341003,1.87355262938982
SP,351495,EMBAUBA,3,57588,2399.5,5.145534036487522,0.0,41.85851820845542,3,21,5.209418628881017,1.3862943611198906,1.82606727302522
SP,351500,EMBU DAS ARTES,2631,5716443,238185.125,45.731443880841205,45.24038237090866,74.03893985492995,24,0,46.02512436492413,7.875499292445208,3.850682019839081
SP,351510,EMBU-GUACU,662,1517828,63242.833333333336,43.30524928093172,44.21283036651488,62.028967527835505,24,0,43.61495505419586,6.4967749901858625,3.7980691179369677
SP,351512,EMILIANOPOLIS,11,71922,2996.75,15.222839403463203,0.0,66.33499170812604,8,16,15.294346653318874,2.4849066497880004,2.790818216568174
SP,351515,ENGENHEIRO COELHO,82,382311,15929.625,19.386593729419083,16.47818212753694,58.06526535826269,21,3,21.448506582337416,4.418840607796598,3.1112240900306993
SP,351518,ESPIRITO SANTO DO PINHAL,247,982720,40946.666666666664,25.228571636899485,24.363795080922287,54.66381752223824,24,0,25.134321068056007,5.5134287461649825,3.263249433945534
SP,351519,ESPIRITO SANTO DO TURVO,31,98586,4107.75,31.160944644962086,23.95211779462209,117.813383600377,17,7,31.444627026149757,3.4657359027997265,3.4795348524345426
SP,351520,ESTRELA DOESTE,33,207391,8641.291666666666,15.985159174595232,16.42971061243707,36.50079085046843,17,7,15.911973036438416,3.5263605246161616,2.8280218347816732
SP,351530,ESTRELA DO NORTE,3,63666,2652.75,4.705518993667789,0.0,38.16793893129771,3,21,4.712091226086137,1.3862943611198906,1.7425851958632044
SP,351535,EUCLIDES DA CUNHA PAULISTA,35,218413,9100.541666666666,15.332401726783205,10.72675665668934,74.1997032011872,14,10,16.02468717521393,3.58351893845611,2.8346644774299903
SP,351540,FARTURA,97,377911,15746.291666666666,25.543954256340616,22.206400422255108,52.97311614355715,24,0,25.667419048400284,4.584967478670572,3.2834425599227663
SP,351550,FERNANDOPOLIS,394,1596551,66522.95833333333,24.632239111051472,24.143709794123055,41.921815813507806,24,0,24.678196938275068,5.978885764901122,3.245642263672742
SP,351560,FERNANDO PRESTES,12,135990,5666.25,8.658921992510992,0.0,52.011095700416085,9,15,8.824178248400617,2.5649493574615367,2.28484651541777
SP,351565,FERNAO,7,37746,1572.75,18.768583572841475,0.0,125.54927809165098,5,19,18.54501139193557,2.0794415416798357,2.9727200821015183
SP,351570,FERRAZ DE VASCONCELOS,1921,4020599,167524.95833333334,47.88477950284844,47.4608045830833,75.97786971867467,24,0,47.77895035043286,7.561121589530238,3.8872988745249515
SP,351580,FLORA RICA,7,41595,1733.125,16.537751056376646,0.0,156.98587127158558,5,19,16.828945786753216,2.0794415416798357,2.8808233043139935
SP,351590,FLOREAL,14,70761,2948.375,19.02705557877736,0.0,160.72002571520412,8,16,19.784909766679387,2.70805020110221,3.034227231424039
SP,351600,FLORIDA PAULISTA,510,301557,12564.875,165.8038023988317,157.61662238737176,442.37485448195577,23,1,169.12225549398622,6.236369590203704,5.13651732855046
SP,351610,FLORINEA,247,77789,3241.2083333333335,281.6108239709692,47.27177904107877,1175.5057408419902,17,7,317.5256141613853,5.5134287461649825,5.763702893007443
SP,351620,FRANCA,1621,7808055,325335.625,20.5803022300756,21.02320850108716,31.486146095717885,24,0,20.7606119577795,7.3914152346753585,3.0801015446520155
SP,351630,FRANCISCO MORATO,1485,3710450,154602.08333333334,39.76264683516762,36.95635872780467,61.365110720192625,24,0,40.02209974531391,7.303843225277705,3.714110939664579
SP,351640,FRANCO DA ROCHA,2670,3167730,131988.75,82.68744436491573,77.11249614525047,138.67333448295685,24,0,84.28748662291294,7.890208213109961,4.446027745294547
SP,351650,GABRIEL MONTEIRO,9,65612,2733.8333333333335,13.663683657508514,0.0,109.48905109489053,6,18,13.717002987258429,2.302585092994046,2.6890034911620755
SP,351660,GALIA,69,166634,6943.083333333333,44.084414913076365,15.13069994755301,388.5003885003885,14,10,41.40811599073418,4.248495242049359,3.7473397587962283
SP,351670,GARCA,268,1027910,42829.583333333336,26.08175885116714,23.3288064190914,51.02632494491476,24,0,26.0723215067467,5.594711379601839,3.2985118593412777
SP,351680,GASTAO VIDIGAL,13,89562,3731.75,13.830208520988073,0.0,95.39709038874314,9,15,14.515084522453721,2.6390573296152584,2.7418127456749803
SP,351685,GAVIAO PEIXOTO,17,107252,4468.833333333333,15.668027078832049,0.0,126.34238787113075,8,16,15.850520270018276,2.8903717578961645,2.824381532880648
SP,351690,GENERAL SALGADO,33,253911,10579.625,13.06016229973291,9.332295202039337,48.21135859608524,15,9,12.996679939033756,3.5263605246161616,2.6388201542795375
SP,351700,GETULINA,502,252198,10508.25,198.6037691195327,199.0776469079196,401.8754186202277,23,1,199.04995281485182,6.220590170099739,5.298567099436442
SP,351710,GLICERIO,11,105321,4388.375,10.527163156862667,0.0,47.92715073088905,10,14,10.444260878647183,2.4849066497880004,2.4374883710349207
SP,351720,GUAICARA,37,254472,10603.0,14.362130180030597,9.271319739701294,45.46281142025823,15,9,14.539910088339777,3.6375861597263857,2.7434115591016424
SP,351730,GUAIMBE,38,130091,5420.458333333333,28.93866281523485,18.372422126904056,124.86621476988941,15,9,29.210322005365477,3.6635616461296463,3.4081836542416584
SP,351740,GUAIRA,142,902506,37604.416666666664,15.57192616574604,14.275864877460762,33.23193333162913,24,0,15.733967419607183,4.962844630259907,2.8174406309136524
SP,351750,GUAPIACU,69,443909,18496.208333333332,15.071999138404164,11.327271516516745,63.60456135568579,22,2,15.543726304265064,4.248495242049359,2.806006954684886
SP,351760,GUAPIARA,64,431947,17997.791666666668,14.935465789241803,13.66910938269216,34.99358450950659,23,1,14.816632596128692,4.174387269895637,2.761062082294592
SP,351770,GUARA,96,461869,19244.541666666668,20.91066157766829,20.4182120508422,74.50771687067589,16,8,20.78511439390823,4.574710978503383,3.081226910595703
SP,351780,GUARACAI,24,195980,8165.833333333333,12.254204536249835,5.711674663011195,59.90176111177668,12,12,12.246147566078172,3.2188758248682006,2.5837067604263844
SP,351790,GUARACI,60,237680,9903.333333333334,24.686052300315964,19.745064834907755,68.46635367762129,18,6,25.24402558061259,4.110873864173311,3.267438366204477
SP,351800,GUARANI DOESTE,2,47470,1977.9166666666667,4.20468812118327,0.0,50.78720162519045,2,22,4.213187276174426,1.0986122886681098,1.6511914299775234
SP,351810,GUARANTA,21,153681,6403.375,13.640054400094117,7.779679477205539,62.38303181534623,12,12,13.664669022195328,3.091042453358316,2.6854411329415395
SP,351820,GUARARAPES,138,731376,30474.0,18.83032886694484,19.773407538304284,37.65060240963856,24,0,18.868543676576753,4.9344739331306915,2.9891377613048076
SP,351830,GUARAREMA,88,648600,27025.0,12.693488704854317,11.336861865902925,40.078924651621655,17,7,13.56768424298489,4.48863636973214,2.678805667491402
SP,351840,GUARATINGUETA,831,2709857,112910.70833333333,30.747536950117624,30.82575585928297,39.14550945084442,24,0,30.665824801825337,6.723832440821209,3.4552380173735227
SP,351850,GUAREI,541,332800,13866.666666666666,154.08732995326284,152.55824542885455,344.0134907251265,23,1,162.56009615384616,6.295266001439646,5.097180483377451
SP,351860,GUARIBA,143,850033,35418.041666666664,16.728652157911792,13.619369302713913,69.16777335104028,24,0,16.822876288332335,4.969813299576001,2.8804828168928043
SP,351870,GUARUJA,8431,6843767,285156.9583333333,123.00801939781299,114.95087704175096,193.30030831052758,24,0,123.19238805178495,9.039789270781144,4.821831879793384
SP,351880,GUARULHOS,12437,29309277,1221219.875,42.142859797956,40.5680071604622,59.38913186319836,24,0,42.43366358030599,9.428511581663834,3.7712347989711428
SP,351885,GUATAPARA,8,167669,6986.208333333333,4.546672135045206,0.0,40.2036987402841,5,19,4.771305369507781,2.1972245773362196,1.7528982888164797
SP,351890,GUZOLANDIA,25,107662,4485.916666666667,23.309313965849338,22.081324508929434,65.06180871828238,16,8,23.22082071668741,3.258096538021482,3.187212623458652
SP,351900,HERCULANDIA,18,209378,8724.083333333334,8.841199023917747,0.0,62.03473945409429,10,14,8.596891746028714,2.9444389791664403,2.261439269591535
SP,351905,HOLAMBRA,22,283188,11799.5,8.409338924674142,6.960878071781423,39.77724741447892,13,11,7.768690763732927,3.1354942159291497,2.1711875094625435
SP,351907,HORTOLANDIA,2073,4816690,200695.41666666666,41.614314660485356,41.47941122225267,62.44993822886544,24,0,43.03785379586397,7.637234388789473,3.785049577603042
SP,351910,IACANGA,28,236131,9838.791666666666,12.043676425342225,9.647969739052158,49.07734589713388,14,10,11.857824682062077,3.367295829986474,2.5539525506959175
SP,351920,IACRI,10,153330,6388.75,6.543297528595588,0.0,32.37293622531564,9,15,6.521880910454576,2.3978952727983707,2.0178162277577756
SP,351925,IARAS,182,149965,6248.541666666667,117.32213586225187,97.42219418369325,345.2662184263129,22,2,121.36165105191212,5.209486152841421,4.806981012587484
SP,351930,IBATE,99,731468,30477.833333333332,13.536921216019644,13.038817829799981,28.401022436807725,23,1,13.534426659812869,4.605170185988092,2.6765200877435347
SP,351940,IBIRA,35,261869,10911.208333333334,13.176998245725736,9.927050663196752,43.531255441406934,17,7,13.365461356632514,3.58351893845611,2.6648268086320215
SP,351950,IBIRAREMA,42,153858,6410.75,27.13602873392465,16.298582824168363,92.86488159727597,18,6,27.29789806184924,3.7612001156935624,3.3427875284578947
SP,351960,IBITINGA,429,1306076,54419.833333333336,33.052020060234064,30.74851960427346,55.512599377465854,24,0,32.846480602966444,6.063785208687608,3.5218350235827227
SP,351970,IBIUNA,362,1717991,71582.95833333333,20.901766551658785,20.60993755525162,38.634402647744395,24,0,21.071123189818806,5.8944028342648505,3.0942701111267783
SP,351980,ICEM,67,179171,7465.458333333333,36.55631217553236,20.84387928478957,168.87503247596777,16,8,37.39444441343744,4.219507705176107,3.647912772393593
SP,351990,IEPE,50,181488,7562.0,27.444602184241987,13.541963251463429,104.18023180101576,20,4,27.55003085603456,3.9318256327243257,3.3516580168732237
SP,352000,IGARACU DO TIETE,207,555608,23150.333333333332,37.2736207558328,36.64049789181567,68.28851899274434,24,0,37.256482988005935,5.337538079701318,3.6443130357932656
SP,352010,IGARAPAVA,109,647512,26979.666666666668,16.77165900675882,15.057232034229836,54.82456140350877,19,5,16.833664858720766,4.700480365792417,2.8810879552696966
SP,352020,IGARATA,27,224694,9362.25,11.450688300854841,10.255431171811868,45.578851412944395,14,10,12.01634222542658,3.332204510175204,2.566205662243692
SP,352030,IGUAPE,448,689234,28718.083333333332,64.75472177802864,62.11747647805399,118.66015730946569,24,0,64.99969531392821,6.1070228877422545,4.189650125560137
SP,352040,ILHABELA,286,699677,29153.208333333332,41.001298977500674,38.077509052522686,74.32079055300174,24,0,40.876004213372745,5.659482215759621,3.7347129710725575
SP,352042,ILHA COMPRIDA,137,242012,10083.833333333334,55.786254221112564,51.760470068043375,143.31780723754926,24,0,56.6087632018247,4.927253685157205,4.053674695050462
SP,352044,ILHA SOLTEIRA,89,601840,25076.666666666668,14.813596289295047,12.232895983574135,37.018756169792695,23,1,14.787983517213876,4.499809670330265,2.7592491137928272
SP,352050,INDAIATUBA,1169,5044437,210184.875,23.394633161694703,22.421871907769237,45.46502816855006,24,0,23.17404301015158,7.064759027791802,3.1852794546262
SP,352060,INDIANA,13,118670,4944.583333333333,10.888397046150851,0.0,60.26516673362796,9,15,10.95474846212185,2.6390573296152584,2.4811285602976225
SP,352070,INDIAPORA,21,95595,3983.125,21.919202262847634,25.12878541993708,75.09386733416771,15,9,21.967676133689,3.091042453358316,3.1340878419569376
SP,352080,INUBIA PAULISTA,10,85647,3568.625,11.983363599042876,0.0,58.66823115283074,7,17,11.675832194939694,2.3978952727983707,2.539697203727458
SP,352090,IPAUSSU,72,323587,13482.791666666666,22.356251280022136,21.914611025619486,58.42827928717499,23,1,22.250584850442078,4.290459441148391,3.146330286574711
SP,352100,IPERO,620,700663,29194.291666666668,84.71720585432472,77.8725739802164,167.64714847441095,24,0,88.48761815594659,6.431331081933479,4.494100271084014
SP,352110,IPEUNA,26,143469,5977.875,16.62628435165273,7.476076555023923,101.24385305177898,12,12,18.122381838585337,3.295836866004329,2.9508594730124336
