estado,cod_mun6,municipio,periodo,casos_total,pop_pessoa_ano,incidencia_media_anual,incidencia_mediana_anual,incidencia_periodo_100mil_pessoa_ano,log_inc_periodo_mais1
SP,353870,PIRACICABA,2001–2005,702,1697201,41.35742998598834,40.48173261815606,41.36221932464098,3.746256911349485
SP,353870,PIRACICABA,2006–2010,735,1786167,41.13786101956676,40.45834314771452,41.14956776158108,3.741224429628524
SP,353870,PIRACICABA,2011–2015,1019,1892527,53.79878786854657,55.06435483365867,53.84335335770639,4.00448100084993
SP,353870,PIRACICABA,2016–2019,819,1601180,51.20586494257158,51.82062864450799,51.14977703943341,3.9541199060672376
SP,353870,PIRACICABA,2020–2024,886,2124151,41.70325020190201,41.47420281796699,41.710782331387925,3.7544514019740243
SP,353880,PIRAJU,2001–2005,32,140347,22.793520663344555,21.375895115607968,22.800629867400087,3.169712045344047
SP,353880,PIRAJU,2006–2010,25,141792,17.643192563567364,21.11412182848295,17.63146016700519,2.9248515587297765
SP,353880,PIRAJU,2011–2015,32,143563,22.280578719892368,21.01281781886951,22.289865773214547,3.148018320599889
SP,353880,PIRAJU,2016–2019,31,116289,26.65441420882074,27.441953314706975,26.65772343041904,3.3199050173691798
SP,353880,PIRAJU,2020–2024,32,148172,21.532987124789596,20.439448134900356,21.596522959803472,3.1177960431057796
SP,353890,PIRAJUI,2001–2005,43,104240,41.368612721757316,43.17582153993764,41.25095932463546,3.743627059453939
SP,353890,PIRAJUI,2006–2010,147,110799,132.35682704763263,145.34883720930233,132.67267755124143,4.8953941068386575
SP,353890,PIRAJUI,2011–2015,280,113177,247.40692608372083,225.5339848759563,247.40009012431855,5.515040712878576
SP,353890,PIRAJUI,2016–2019,265,90132,293.98725742928934,308.13908983525846,294.0132250477078,5.687020186005151
SP,353890,PIRAJUI,2020–2024,170,112690,150.78224869076072,154.96325157177012,150.8563315289733,5.022934886565696
SP,353900,PIRANGI,2001–2005,4,51051,7.835891365725692,9.738994935722634,7.8353019529490116,2.1787552820918883
SP,353900,PIRANGI,2006–2010,1,52518,1.8934014957871816,0.0,1.9041090673673788,1.0661266538906744
SP,353900,PIRANGI,2011–2015,4,53440,7.485045797004071,9.337068160597571,7.485029940119761,2.138303427273925
SP,353900,PIRANGI,2016–2019,4,43144,9.252434436366887,4.640371229698376,9.271277582050807,2.3293514156242217
SP,353900,PIRANGI,2020–2024,12,54645,21.972147287552893,18.214936247723134,21.95992314026901,3.1337502238965036
SP,353910,PIRAPORA DO BOM JESUS,2001–2005,19,66609,28.84904536335449,28.64303616183315,28.524673842874087,3.385226315210355
SP,353910,PIRAPORA DO BOM JESUS,2006–2010,31,75044,41.798142739568036,46.666666666666664,41.309098662118224,3.745002161317119
SP,353910,PIRAPORA DO BOM JESUS,2011–2015,39,81785,47.95440283836197,48.91769597651951,47.6860059913187,3.885391637487622
SP,353910,PIRAPORA DO BOM JESUS,2016–2019,29,69338,41.861380127664184,40.055267462854545,41.82410799273126,3.7571012148684733
SP,353910,PIRAPORA DO BOM JESUS,2020–2024,48,91844,51.70165519682828,27.572515716333957,52.2625321196812,3.97523312187079
SP,353920,PIRAPOZINHO,2001–2005,20,114269,17.43932070012541,17.89709172259508,17.502559749363343,2.9179090873431996
SP,353920,PIRAPOZINHO,2006–2010,20,120779,16.52621822661376,12.699487787325912,16.559170054396873,2.8655763236729856
SP,353920,PIRAPOZINHO,2011–2015,24,124280,19.306174477907383,20.028841531805803,19.31123270035404,3.011174068007194
