cod_mun6,municipio,incidencia,lisa_I,lisa_p,classe_lisa
353140,MONTE APRAZIVEL,13.684517141812652,0.09970271094939204,0.012,Baixo-Baixo
353150,MONTE AZUL PAULISTA,14.419418742138642,0.08792961844787175,0.091,Não significativo
353160,MONTE CASTELO,14.1281422502094,-0.2202461818144199,0.052,Não significativo
353170,MONTEIRO LOBATO,4.132060658650469,-0.06399397588917337,0.224,Não significativo
353180,MONTE MOR,27.771016794283003,0.008271271309188475,0.428,Não significativo
353190,MORRO AGUDO,20.963020340076685,0.04983053798330967,0.077,Não significativo
353200,MORUNGABA,11.00946469918358,0.05366635464048127,0.452,Não significativo
353205,MOTUCA,8.087752110397815,0.11701935859085015,0.045,Baixo-Baixo
353210,MURUTINGA DO SUL,4.181432349651374,-0.08548091048243063,0.179,Não significativo
353215,NANTES,30.356771956733613,-0.013238135044388066,0.153,Não significativo
353220,NARANDIBA,15.12495885121489,0.06557028141421789,0.364,Não significativo
353230,NATIVIDADE DA SERRA,12.164710175780062,-0.013417806373141923,0.279,Não significativo
353240,NAZARE PAULISTA,16.481787624674734,0.02875845329635411,0.476,Não significativo
353250,NEVES PAULISTA,14.138981628445809,0.07946906284868266,0.136,Não significativo
353260,NHANDEARA,15.34541313486599,0.07930272187284171,0.081,Não significativo
353270,NIPOA,15.689043164480006,0.07542268323783854,0.148,Não significativo
353280,NOVA ALIANCA,11.181226720336555,0.08787983127216771,0.177,Não significativo
353282,NOVA CAMPINA,22.13747371174997,0.04184122561822584,0.266,Não significativo
353284,NOVA CANAA PAULISTA,5.804391989939054,0.1477185663726674,0.035,Baixo-Baixo
353286,NOVA CASTILHO,3.866676977805274,0.09555656641637489,0.339,Não significativo
353290,NOVA EUROPA,11.674114751878363,0.05454009855537253,0.488,Não significativo
353300,NOVA GRANADA,16.56089773314432,0.059047523615047934,0.238,Não significativo
353310,NOVA GUATAPORANGA,11.60294714857574,-0.11849829848052951,0.115,Não significativo
353320,NOVA INDEPENDENCIA,82.170276435527,0.015323573109170896,0.28,Não significativo
353325,NOVAIS,5.870439402389269,0.13889850747234436,0.091,Não significativo
353330,NOVA LUZITANIA,29.69201284854374,0.023678907130431626,0.008,Baixo-Baixo
353340,NOVA ODESSA,19.37631698404501,0.032880940141139334,0.425,Não significativo
353350,NOVO HORIZONTE,13.708160125018422,0.035473960265601526,0.469,Não significativo
353360,NUPORANGA,1.8033614657721992,0.16296886610192798,0.016,Baixo-Baixo
353370,OCAUCU,19.712590431508605,0.03969016823110848,0.413,Não significativo
353380,OLEO,7.784645565087421,0.029444115799539313,0.372,Não significativo
353390,OLIMPIA,23.143488815746046,0.03814721649601251,0.192,Não significativo
353400,ONDA VERDE,15.21066774831415,0.05414527673280466,0.429,Não significativo
353410,ORIENTE,18.569080417873085,0.055892039717590665,0.31,Não significativo
353420,ORINDIUVA,15.13706613384194,0.05002348996600406,0.498,Não significativo
353430,ORLANDIA,15.654267407275457,0.09630625908353108,0.038,Baixo-Baixo
353440,OSASCO,47.79190316921649,0.04954713927762747,0.145,Não significativo
353450,OSCAR BRESSANE,13.237800539440371,0.09085013493438175,0.154,Não significativo
353460,OSVALDO CRUZ,49.2906201975406,-0.057732187561303216,0.153,Não significativo
353470,OURINHOS,30.943354832688957,-8.527578122001474e-05,0.262,Não significativo
353475,OUROESTE,25.983274469989315,0.04187580984113693,0.033,Baixo-Baixo
353480,OURO VERDE,19.54163997785281,-0.1024408497237135,0.101,Não significativo
353490,PACAEMBU,311.9730698758804,14.129322820048005,0.001,Alto-Alto
353500,PALESTINA,15.381893972604848,0.01439902136303093,0.404,Não significativo
353510,PALMARES PAULISTA,13.769391893583464,0.11354140991815888,0.007,Baixo-Baixo
353520,PALMEIRA DOESTE,10.105936578657142,0.11981925369586421,0.004,Baixo-Baixo
353530,PALMITAL,24.752726350494545,0.027319286161186507,0.469,Não significativo
353540,PANORAMA,26.907806412645524,-0.01901587227290698,0.2,Não significativo
353550,PARAGUACU PAULISTA,38.82791988975285,0.09484688517526613,0.023,Alto-Alto
353560,PARAIBUNA,16.252700816459207,0.05280848310492108,0.363,Não significativo
353570,PARAISO,3.5390963979076866,0.15448197718527482,0.022,Baixo-Baixo
353580,PARANAPANEMA,13.697040046430644,0.02844920562547437,0.394,Não significativo
353590,PARANAPUA,11.869308127238982,0.08799338133619905,0.138,Não significativo
353600,PARAPUA,20.04680157136083,-0.012706559113796936,0.252,Não significativo
353610,PARDINHO,11.85999623270708,0.037414091192955405,0.376,Não significativo
353620,PARIQUERA-ACU,100.61399184332004,0.345060837052627,0.143,Não significativo
353625,PARISI,28.79769618430525,0.022884646104414937,0.102,Não significativo
353630,PATROCINIO PAULISTA,1.887516594416726,0.1605942412116488,0.05,Baixo-Baixo
353640,PAULICEIA,19.8687421223542,0.031373576174718025,0.441,Não significativo
353650,PAULINIA,31.23840383398049,0.006382931631547083,0.478,Não significativo
353657,PAULISTANIA,2.2039538932845524,0.10045353566131794,0.342,Não significativo
353660,PAULO DE FARIA,20.985821774069716,-0.08364672207179707,0.106,Não significativo
353670,PEDERNEIRAS,15.843154760718544,0.04287504543782076,0.42,Não significativo
353680,PEDRA BELA,13.131159550499676,0.08670374502340365,0.172,Não significativo
353690,PEDRANOPOLIS,14.020657101462822,0.08632503924171235,0.069,Não significativo
353700,PEDREGULHO,3.759065388942441,0.19594284579321639,0.001,Baixo-Baixo
353710,PEDREIRA,20.65148833140044,0.02567296793126762,0.444,Não significativo
353715,PEDRINHAS PAULISTA,8.684324793747287,-0.47255397603192634,0.035,Baixo-Alto
353720,PEDRO DE TOLEDO,48.06440630444796,0.11400994758553343,0.083,Não significativo
353730,PENAPOLIS,23.02575352837889,0.00537036751692142,0.34,Não significativo
353740,PEREIRA BARRETO,17.89249983542276,-0.27450617851045406,0.022,Baixo-Alto
353750,PEREIRAS,22.796723785124595,0.033176158465098485,0.362,Não significativo
353760,PERUIBE,114.60570132775396,0.5654082978113562,0.102,Não significativo
353770,PIACATU,11.11525727850865,0.07780464966003377,0.24,Não significativo
353780,PIEDADE,19.261108704582547,0.031358035334127156,0.484,Não significativo
353790,PILAR DO SUL,18.771640625616197,0.0395853947926471,0.446,Não significativo
353800,PINDAMONHANGABA,25.31123782800653,-0.13068538878075886,0.032,Baixo-Alto
353810,PINDORAMA,9.193843572497766,0.13568066254639075,0.014,Baixo-Baixo
353820,PINHALZINHO,8.670341239858798,0.11487572273104286,0.1,Não significativo
353830,PIQUEROBI,12.146535807987563,-0.30790021694411185,0.03,Baixo-Alto
353850,PIQUETE,15.16999496356167,-0.010774088163788347,0.259,Não significativo
353860,PIRACAIA,26.17861770271032,0.030019328174615938,0.153,Não significativo
353870,PIRACICABA,45.71911520491855,-0.032020798689548755,0.295,Não significativo
353880,PIRAJU,22.02378278754439,0.0007436088844494841,0.344,Não significativo
353890,PIRAJUI,170.4209491599471,3.4515717672406687,0.002,Alto-Alto
353900,PIRANGI,9.81169396934042,0.12453940823946831,0.01,Baixo-Baixo
353910,PIRAPORA DO BOM JESUS,43.159482086214965,-0.005250709055231906,0.313,Não significativo
353920,PIRAPOZINHO,19.578500423065854,0.056194293029982426,0.139,Não significativo
353930,PIRASSUNUNGA,32.24277806142219,0.005706813003516754,0.259,Não significativo
353940,PIRATININGA,12.310961939689246,0.0699792123326454,0.322,Não significativo
353950,PITANGUEIRAS,22.93316393042544,0.027835432925214065,0.429,Não significativo
353960,PLANALTO,21.383305470238327,0.06143463097469636,0.028,Baixo-Baixo
353970,PLATINA,16.272951642212035,0.04296139575054346,0.468,Não significativo
353980,POA,40.284586432393,0.02172681350071335,0.18,Não significativo
353990,POLONI,10.899521978107533,0.12956814219965346,0.074,Não significativo
354000,POMPEIA,11.407591118134055,-0.01887852325926892,0.268,Não significativo
354010,PONGAI,11.92947295588481,-0.063560153931241,0.187,Não significativo
354020,PONTAL,34.21926947451056,-0.0005721832214726718,0.48,Não significativo
354025,PONTALINDA,25.036511579386605,0.035147423927741624,0.141,Não significativo
354030,PONTES GESTAL,10.09251471825063,-0.04077094703460877,0.238,Não significativo
354040,POPULINA,6.887391154621931,0.07955402079259076,0.414,Não significativo
354050,PORANGABA,10.473995924663404,-0.05390416689912869,0.204,Não significativo
354060,PORTO FELIZ,40.10337031664511,-0.0008177993965170064,0.331,Não significativo
354070,PORTO FERREIRA,22.230817776511067,0.035545365119984795,0.407,Não significativo
354075,POTIM,258.5384853002404,-0.19368482280519433,0.308,Não significativo
354080,POTIRENDABA,11.06465101318752,0.11366030076980406,0.013,Baixo-Baixo
354085,PRACINHA,469.6348038384592,1.7527887234084474,0.131,Não significativo
354090,PRADOPOLIS,8.128759551292472,0.12068122369635664,0.043,Baixo-Baixo
354100,PRAIA GRANDE,101.08477587558612,1.7631562359934247,0.029,Alto-Alto
354105,PRATANIA,14.288776166321355,0.01649064984281308,0.336,Não significativo
354110,PRESIDENTE ALVES,12.354067576749646,-0.3110192303406576,0.046,Baixo-Alto
354120,PRESIDENTE BERNARDES,184.82214559024987,-0.5677185474521514,0.139,Não significativo
354130,PRESIDENTE EPITACIO,24.57961626881425,-0.20376077321889674,0.033,Baixo-Alto
354140,PRESIDENTE PRUDENTE,41.10290896406843,-0.007804510066829227,0.441,Não significativo
354150,PRESIDENTE VENCESLAU,36.492062129148,0.03730976941735541,0.04,Alto-Alto
354160,PROMISSAO,21.400403962681544,-0.055563082147226626,0.115,Não significativo
354165,QUADRA,5.231356752373728,-0.09164316232477307,0.181,Não significativo
354170,QUATA,13.75344654821238,-0.49371321553747116,0.023,Baixo-Alto
354180,QUEIROZ,16.097168361747276,-0.054586348859696376,0.144,Não significativo
354190,QUELUZ,23.92828116555483,0.04138604863025414,0.254,Não significativo
354200,QUINTANA,15.28930014890449,-0.4274768569967243,0.023,Baixo-Alto
354210,RAFARD,22.03212859099748,0.010104922226626454,0.333,Não significativo
354220,RANCHARIA,31.57640113037722,0.0012646231671288393,0.399,Não significativo
354230,REDENCAO DA SERRA,6.055040316476774,0.09152559065953277,0.296,Não significativo
354240,REGENTE FEIJO,12.844845341418203,-0.005118918264982943,0.278,Não significativo
354250,REGINOPOLIS,236.3199037883344,0.3272523640049146,0.22,Não significativo
354260,REGISTRO,64.0546204486045,0.1323360569291972,0.129,Não significativo
354270,RESTINGA,8.552068942832708,0.13248553073940877,0.073,Não significativo
354280,RIBEIRA,32.75631818983546,0.006069813907627618,0.055,Não significativo
354290,RIBEIRAO BONITO,13.695421044095651,0.06577028645826209,0.277,Não significativo
354300,RIBEIRAO BRANCO,10.55158405655649,0.07585462644406141,0.371,Não significativo
354310,RIBEIRAO CORRENTE,1.9281568748433373,0.1750546882116223,0.014,Baixo-Baixo
354320,RIBEIRAO DO SUL,12.841444845994385,0.008880864594274574,0.295,Não significativo
354323,RIBEIRAO DOS INDIOS,21.449603182341125,-0.11424457621510284,0.065,Não significativo
354325,RIBEIRAO GRANDE,5.605318326027735,0.05496767371743623,0.423,Não significativo
354330,RIBEIRAO PIRES,24.068360067109992,-0.009534012956341447,0.251,Não significativo
354340,RIBEIRAO PRETO,41.18080497282921,-0.02595995746771972,0.222,Não significativo
354350,RIVERSUL,44.70514922036929,-0.03136422807933752,0.482,Não significativo
354360,RIFAINA,2.2926840452117294,0.1747885644327152,0.089,Não significativo
354370,RINCAO,22.24413992823117,0.01824681773728946,0.457,Não significativo
354380,RINOPOLIS,18.78511535768568,0.043300850493642504,0.461,Não significativo
354390,RIO CLARO,26.313173156586576,-0.014752910246379996,0.236,Não significativo
354400,RIO DAS PEDRAS,18.65958176700498,0.028150839565036223,0.464,Não significativo
354410,RIO GRANDE DA SERRA,30.969460995035146,0.0011692466104731114,0.262,Não significativo
354420,RIOLANDIA,154.3349977303677,-0.5037274441554327,0.2,Não significativo
354425,ROSANA,27.063485015709507,0.026633535210697855,0.368,Não significativo
354430,ROSEIRA,14.381916009610505,-0.2074044573448666,0.068,Não significativo
354440,RUBIACEA,9.4492653196214,-0.01820879301950381,0.276,Não significativo
354450,RUBINEIA,9.243364584708834,0.1036510674571212,0.162,Não significativo
354460,SABINO,20.289902121512167,0.05014974801833232,0.229,Não significativo
354470,SAGRES,29.102612387441365,-0.10433999311580369,0.026,Baixo-Alto
354480,SALES,9.616949503617452,0.1003586384251668,0.17,Não significativo
354490,SALES OLIVEIRA,7.440010024434558,0.08444260980927597,0.333,Não significativo
354500,SALESOPOLIS,13.388087880501754,-0.04623405898746418,0.197,Não significativo
354510,SALMOURAO,14.944923561111551,-0.007611582484843456,0.288,Não significativo
354515,SALTINHO,10.400716493802909,0.032517920969010794,0.338,Não significativo
354520,SALTO,22.04167640174041,0.028721874516221386,0.432,Não significativo
354530,SALTO DE PIRAPORA,33.6481257385865,0.00084756230724332,0.445,Não significativo
354540,SALTO GRANDE,64.32287265010235,-0.0826512941789207,0.485,Não significativo
354550,SANDOVALINA,11.68784113886324,-0.0756297501687882,0.167,Não significativo
354560,SANTA ADELIA,5.628628984476834,0.16456332553521721,0.002,Baixo-Baixo
354570,SANTA ALBERTINA,9.819117822400214,0.08737099000470736,0.251,Não significativo
354580,SANTA BARBARA DOESTE,19.131171194067992,0.02304479881623061,0.446,Não significativo
354600,SANTA BRANCA,13.068240528564743,0.09030898612500379,0.126,Não significativo
354610,SANTA CLARA DOESTE,27.48964556683649,0.032214234209329784,0.086,Não significativo
354620,SANTA CRUZ DA CONCEICAO,7.266762864765543,0.08533733998122335,0.336,Não significativo
354625,SANTA CRUZ DA ESPERANCA,4.201945500766855,-0.15360289434966437,0.127,Não significativo
354630,SANTA CRUZ DAS PALMEIRAS,20.72523841270761,0.010941942071194245,0.386,Não significativo
354640,SANTA CRUZ DO RIO PARDO,21.437537315888694,0.03426819440693052,0.272,Não significativo
354650,SANTA ERNESTINA,10.772843815310363,0.09571121101250331,0.241,Não significativo
354660,SANTA FE DO SUL,16.13664346967667,0.08940822129668448,0.02,Baixo-Baixo
354670,SANTA GERTRUDES,18.650672896645823,0.044406796805967944,0.437,Não significativo
354680,SANTA ISABEL,38.75602295153256,-0.007434591021041831,0.434,Não significativo
354690,SANTA LUCIA,17.674657754354392,-0.03832162278983674,0.211,Não significativo
354700,SANTA MARIA DA SERRA,15.98120610162449,0.04386983208920158,0.463,Não significativo
354710,SANTA MERCEDES,26.102845210127903,-0.018552262702362942,0.193,Não significativo
354720,SANTANA DA PONTE PENSA,19.617459538989703,0.07536633345586446,0.016,Baixo-Baixo
354730,SANTANA DE PARNAIBA,28.306217437690098,-0.013674706693301364,0.194,Não significativo
354740,SANTA RITA DOESTE,12.619291742250969,0.08902324424127031,0.114,Não significativo
354750,SANTA RITA DO PASSA QUATRO,15.103998336936096,0.08828771854462529,0.048,Baixo-Baixo
354760,SANTA ROSA DE VITERBO,7.5244679574115105,0.13160018877415527,0.063,Não significativo
354765,SANTA SALETE,11.068987464371697,0.08835599104619157,0.21,Não significativo
354770,SANTO ANASTACIO,33.54030674521042,-0.007709667656949196,0.042,Baixo-Alto
354780,SANTO ANDRE,33.051833040583126,-0.003870657303579587,0.136,Não significativo
354790,SANTO ANTONIO DA ALEGRIA,5.228484785109275,0.1683003898255428,0.023,Baixo-Baixo
354800,SANTO ANTONIO DE POSSE,20.53278631884653,0.03607116265797439,0.414,Não significativo
354805,SANTO ANTONIO DO ARACANGUA,12.3359453356718,0.08774253180411859,0.08,Não significativo
354810,SANTO ANTONIO DO JARDIM,6.194336999463157,0.08669467037683633,0.472,Não significativo
354820,SANTO ANTONIO DO PINHAL,3.112743572184524,-0.38382472845951704,0.062,Não significativo
354830,SANTO EXPEDITO,23.61449339532138,-0.046036088588494076,0.13,Não significativo
354840,SANTOPOLIS DO AGUAPEI,21.5754163541656,0.07457480599668587,0.003,Baixo-Baixo
354850,SANTOS,109.7936316714156,0.9704014222115417,0.056,Não significativo
354860,SAO BENTO DO SAPUCAI,11.100351000754058,-0.6503347545739313,0.018,Baixo-Alto
354870,SAO BERNARDO DO CAMPO,32.047464601541655,-0.016141835014221832,0.07,Não significativo
354880,SAO CAETANO DO SUL,20.877630513660204,-0.03250111256569272,0.164,Não significativo
354890,SAO CARLOS,25.65656742480273,-0.004976174289543683,0.305,Não significativo
354900,SAO FRANCISCO,24.334600760456272,0.04329757992628277,0.101,Não significativo
354910,SAO JOAO DA BOA VISTA,16.031612396419995,0.06923449399174161,0.188,Não significativo
354920,SAO JOAO DAS DUAS PONTES,17.6891533327973,0.04231497220569748,0.493,Não significativo
354925,SAO JOAO DE IRACEMA,25.67993463289366,0.02583050254040593,0.316,Não significativo
354930,SAO JOAO DO PAU DALHO,19.209712430604917,0.014040799277338305,0.358,Não significativo
354940,SAO JOAQUIM DA BARRA,15.455756100980002,0.0827747281514876,0.099,Não significativo
354950,SAO JOSE DA BELA VISTA,3.0985813661645243,0.15804623746620286,0.009,Baixo-Baixo
354960,SAO JOSE DO BARREIRO,13.500321930753731,0.017380882604956228,0.315,Não significativo
354970,SAO JOSE DO RIO PARDO,13.448815980736786,0.06460870269944938,0.311,Não significativo
354980,SAO JOSE DO RIO PRETO,38.42291950672813,-0.01923845945861058,0.087,Não significativo
354990,SAO JOSE DOS CAMPOS,30.168461157567187,0.016715430816171866,0.083,Não significativo
354995,SAO LOURENCO DA SERRA,21.722507993882942,-0.010411661399721273,0.26,Não significativo
355000,SAO LUIS DO PARAITINGA,20.047954707660725,0.026743749138952142,0.47,Não significativo
355010,SAO MANUEL,24.768212652797207,0.025085780473796313,0.362,Não significativo
355020,SAO MIGUEL ARCANJO,17.54284146547358,0.01418865549897949,0.331,Não significativo
355030,SAO PAULO,68.78918730085178,0.09007959607786321,0.183,Não significativo
355040,SAO PEDRO,19.635799689829405,-0.018566923853084016,0.236,Não significativo
355050,SAO PEDRO DO TURVO,18.05684995340168,0.04254729510720628,0.373,Não significativo
355060,SAO ROQUE,24.734202248751224,-0.001416986628219658,0.317,Não significativo
355070,SAO SEBASTIAO,71.8974768001946,0.22563181043980782,0.12,Não significativo
355080,SAO SEBASTIAO DA GRAMA,15.484837463223512,0.09990124071852274,0.012,Baixo-Baixo
355090,SAO SIMAO,10.187632214491607,-0.008119579925082153,0.319,Não significativo
355100,SAO VICENTE,138.58747693345288,1.5126234813143922,0.055,Não significativo
355110,SARAPUI,8.085526906836762,-0.003245284561724071,0.271,Não significativo
355120,SARUTAIA,36.26308870858075,-0.006491837730260918,0.484,Não significativo
355130,SEBASTIANOPOLIS DO SUL,7.001232216870169,0.10285262420295384,0.233,Não significativo
355140,SERRA AZUL,190.8158985539556,-0.7874995668905204,0.035,Alto-Baixo
355150,SERRANA,22.35529952410629,-0.05439449392405031,0.136,Não significativo
355160,SERRA NEGRA,17.62246849409111,0.05862230074661131,0.279,Não significativo
355170,SERTAOZINHO,29.13797936942764,0.007616484525296599,0.448,Não significativo
355180,SETE BARRAS,46.29481817311069,0.0017452003712843066,0.318,Não significativo
355190,SEVERINIA,18.56059753875228,0.05047382725772133,0.344,Não significativo
355200,SILVEIRAS,7.8217216320377725,0.038836346063221165,0.439,Não significativo
355210,SOCORRO,17.805390441976822,0.08361792219440434,0.018,Baixo-Baixo
355220,SOROCABA,40.361586421356485,0.005137458887666051,0.273,Não significativo
355230,SUD MENNUCCI,6.193310099036658,0.14124368973739584,0.013,Baixo-Baixo
355240,SUMARE,23.6734143501445,0.007486202865955644,0.355,Não significativo
355250,SUZANO,39.81276677001869,0.004033113420976576,0.288,Não significativo
355255,SUZANAPOLIS,13.972689742775485,0.10645257597831843,0.022,Baixo-Baixo
355260,TABAPUA,11.5385331174511,0.11098303444774137,0.018,Baixo-Baixo
355270,TABATINGA,21.69492309872925,0.040497797777612185,0.366,Não significativo
355280,TABOAO DA SERRA,44.170642870705926,0.035325368198829685,0.154,Não significativo
355290,TACIBA,24.34135166093929,-0.007572356314846294,0.283,Não significativo
355300,TAGUAI,14.638468353942756,0.019390896219104226,0.354,Não significativo
355310,TAIACU,7.944245838298486,0.0838149859760813,0.333,Não significativo
355320,TAIUVA,29.19666445911399,0.01673053371732105,0.29,Não significativo
355330,TAMBAU,14.173674761409806,0.04173703650947034,0.491,Não significativo
355340,TANABI,18.041330109949023,0.07747329230197209,0.027,Baixo-Baixo
355350,TAPIRAI,16.425418334873214,0.010750762689698065,0.389,Não significativo
355360,TAPIRATIBA,7.360542806574973,0.10673678416347437,0.269,Não significativo
355365,TAQUARAL,13.944408292274796,0.040307075485761755,0.404,Não significativo
355370,TAQUARITINGA,22.687147377750424,0.049827387496466057,0.035,Baixo-Baixo
355380,TAQUARITUBA,55.46703789703796,-0.05295332510582342,0.496,Não significativo
355385,TAQUARIVAI,19.997778024663926,0.026978246138744378,0.402,Não significativo
355390,TARABAI,20.73532651659474,-0.04003857610732497,0.185,Não significativo
355395,TARUMA,15.481049931125124,-0.19866634783485854,0.059,Não significativo
355400,TATUI,27.13106827170203,-0.024341616552254423,0.151,Não significativo
355410,TAUBATE,38.09727867146747,-0.0018103453132546933,0.355,Não significativo
355420,TEJUPA,18.7726277209136,0.009486012914534095,0.345,Não significativo
355430,TEODORO SAMPAIO,18.86410840833599,-0.15949255768235004,0.066,Não significativo
355440,TERRA ROXA,11.24497170867345,0.08342179297155232,0.248,Não significativo
355450,TIETE,19.795097721031837,0.028261721322209,0.438,Não significativo
355460,TIMBURI,17.638946794522308,0.031027788800099265,0.438,Não significativo
355465,TORRE DE PEDRA,15.43448062972681,-0.13336676519829646,0.109,Não significativo
355470,TORRINHA,7.2090581816051875,0.12320820747321438,0.116,Não significativo
355475,TRABIJU,34.64911111703403,-0.002796627274367442,0.24,Não significativo
355480,TREMEMBE,131.82638062708676,-0.26130785135333795,0.484,Não significativo
355490,TRES FRONTEIRAS,12.07909676777581,0.1077441323166727,0.046,Baixo-Baixo
355495,TUIUTI,5.511843573879373,0.1150170178709936,0.161,Não significativo
355500,TUPA,36.62891054500548,-0.01320798309850478,0.011,Alto-Baixo
355510,TUPI PAULISTA,167.4199141582104,0.3131551823910074,0.173,Não significativo
355520,TURIUBA,4.4216483905199855,0.12116393452684934,0.088,Não significativo
355530,TURMALINA,12.907389480477574,0.0913963583516305,0.08,Não significativo
355535,UBARANA,17.928741402353555,0.05395491794450622,0.313,Não significativo
355540,UBATUBA,60.57714144277706,-0.01610763065609091,0.312,Não significativo
355550,UBIRAJARA,6.3005166423646735,0.07387350202145454,0.441,Não significativo
355560,UCHOA,16.70700623299848,0.0812607645947836,0.044,Baixo-Baixo
355570,UNIAO PAULISTA,16.08104848436118,0.08242879130205814,0.113,Não significativo
355580,URANIA,21.67796905705547,0.054830873349057736,0.076,Não significativo
355590,URU,18.815265452036755,-0.7990764920627568,0.002,Baixo-Alto
355600,URUPES,6.124389575644269,0.15492652067857174,0.007,Baixo-Baixo
355610,VALENTIM GENTIL,8.591096044874158,0.06771516760653913,0.491,Não significativo
355620,VALINHOS,14.03840189579462,0.04909976740903101,0.474,Não significativo
355630,VALPARAISO,153.1803512737764,2.8847274124322415,0.019,Alto-Alto
355635,VARGEM,6.441609113956667,0.08798123838944859,0.392,Não significativo
355640,VARGEM GRANDE DO SUL,18.233406800101083,0.03513836826515723,0.484,Não significativo
355645,VARGEM GRANDE PAULISTA,32.26453097108602,-0.0019500479009744683,0.198,Não significativo
355650,VARZEA PAULISTA,25.164907575101765,0.00281511093355997,0.249,Não significativo
355660,VERA CRUZ,21.57082682940221,-0.17002578481728545,0.044,Baixo-Alto
355670,VINHEDO,19.93064647711404,0.053966853101724555,0.251,Não significativo
355680,VIRADOURO,14.619028127010116,0.060359518777331825,0.392,Não significativo
355690,VISTA ALEGRE DO ALTO,10.873307841467172,0.1201267079326173,0.036,Baixo-Baixo
355695,VITORIA BRASIL,30.998140111593305,0.01299556750140547,0.166,Não significativo
355700,VOTORANTIM,34.24222975395983,-0.00043367178704875435,0.388,Não significativo
355710,VOTUPORANGA,26.52355396541443,0.029792565865959405,0.098,Não significativo
355715,ZACARIAS,10.467002773755736,0.08980113041104387,0.17,Não significativo
355720,CHAVANTES,22.9280094723478,0.02703223882476729,0.474,Não significativo
355730,ESTIVA GERBI,5.679997078858645,0.06412747865436404,0.39,Não significativo
