id,name,description,cod_mun6,municipio_geo,estado,municipio,casos_acumulados,pop_pessoa_ano,pop_media,incidencia_media_anual,incidencia_mediana_anual,incidencia_max_anual,anos_com_casos,anos_zero,incidencia_periodo_100mil_pessoa_ano,log_casos_acumulados_mais1,log_inc_periodo_mais1,gi_z,gi_p,classe_gi,estado_analise,contexto_analise,variavel_analise
3528700,Marabá Paulista,Marabá Paulista,352870,MARABA PAULISTA,SP,MARABA PAULISTA,342,108275,4511.458333333333,305.5460778430839,279.0096113418477,749.3042175123101,20,4,315.86238743939043,5.8377304471659395,5.758467570600675,0.6278197757437636,0.211,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3528809,Maracaí,Maracaí,352880,MARACAI,SP,MARACAI,44,313082,13045.083333333334,13.989141202911567,11.448017972120908,37.690336197798885,21,3,14.053826154170471,3.8066624897703196,2.7116321883970262,-0.16601872487991232,0.455,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3528858,Marapoama,Marapoama,352885,MARAPOAMA,SP,MARAPOAMA,3,66967,2790.2916666666665,4.6217726125309015,0.0,43.956043956043956,3,21,4.479818418026789,1.3862943611198906,1.7010719650143635,-0.37205928392096005,0.011,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3528908,Mariápolis,Mariápolis,352890,MARIAPOLIS,SP,MARIAPOLIS,10,90276,3761.5,11.184698423889294,0.0,51.22950819672131,9,15,11.077141211396162,2.3978952727983707,2.491314509813782,1.2296170767854113,0.016,Hot spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3529005,Marília,Marília,352900,MARILIA,SP,MARILIA,1939,5302113,220921.375,36.18900635702092,36.02720757511855,58.16361601438228,24,0,36.57032583047551,7.570443252057374,3.626214532172053,0.531184193518653,0.063,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3529104,Marinópolis,Marinópolis,352910,MARINOPOLIS,SP,MARINOPOLIS,0,48912,2038.0,0.0,0.0,0.0,0,24,0.0,0.0,0.0,-0.4275609523222444,0.01,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3529203,Martinópolis,Martinópolis,352920,MARTINOPOLIS,SP,MARTINOPOLIS,667,578939,24122.458333333332,113.83364347440248,95.65765400244976,304.16092140481794,24,0,115.21075622820365,6.504288173536645,4.7554054066415725,0.4835803369077606,0.083,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3529302,Matão,Matão,352930,MATAO,SP,MATAO,349,1841909,76746.20833333333,19.082790769665333,18.91426539499377,32.33324800948442,24,0,18.947733031327825,5.857933154483459,2.993115504364313,-0.27119783969063305,0.078,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3529401,Mauá,Mauá,352940,MAUA,SP,MAUA,3811,9788727,407863.625,38.78356768624174,38.37454683181127,51.67726955241349,24,0,38.93253944052174,8.245909264774093,3.68719151636124,0.12351811950510823,0.206,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3529500,Mendonça,Mendonça,352950,MENDONCA,SP,MENDONCA,20,120039,5001.625,16.197105097505215,18.057955783977746,44.02377283733216,15,9,16.661251759844717,3.044522437723423,2.8713730737422787,-0.3023509553250347,0.036,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3529609,Meridiano,Meridiano,352960,MERIDIANO,SP,MERIDIANO,11,99437,4143.208333333333,10.9993598080474,0.0,25.278058645096056,11,13,11.062280640003218,2.4849066497880004,2.4900832812150426,-0.22283903042880746,0.386,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3529658,Mesópolis,Mesópolis,352965,MESOPOLIS,SP,MESOPOLIS,16,46073,1919.7083333333333,34.710691465376264,0.0,158.144438587243,10,14,34.72749766674625,2.833213344056216,3.5759206350668693,-0.2770499216104692,0.024,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3529708,Miguelópolis,Miguelópolis,352970,MIGUELOPOLIS,SP,MIGUELOPOLIS,43,475981,19832.541666666668,9.08834287922061,0.0,30.86260994804794,11,13,9.033974045182477,3.784189633918261,2.3059767393716992,-0.32935608614577166,0.068,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3529807,Mineiros do Tietê,Mineiros do Tietê,352980,MINEIROS DO TIETE,SP,MINEIROS DO TIETE,44,279313,11638.041666666666,15.871610095380248,12.809742077470544,53.42831700801425,19,5,15.752936669614375,3.8066624897703196,2.8185735664627636,-0.20934139087687895,0.426,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3529906,Miracatu,Miracatu,352990,MIRACATU,SP,MIRACATU,249,484792,20199.666666666668,51.12547753936388,50.296782999506846,75.77910391209623,24,0,51.36223370022608,5.521460917862246,3.958185600563894,0.10321670902651726,0.241,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3530003,Mira Estrela,Mira Estrela,353000,MIRA ESTRELA,SP,MIRA ESTRELA,8,69337,2889.0416666666665,11.386541354072842,0.0,71.50518412584913,6,18,11.537851363629807,2.1972245773362196,2.528752177910699,-0.2901263189676722,0.225,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3530102,Mirandópolis,Mirandópolis,353010,MIRANDOPOLIS,SP,MIRANDOPOLIS,1412,657924,27413.5,212.90931952063707,238.46687558141923,377.2763549299862,24,0,214.61445394908833,7.253470382684528,5.3734918773679095,2.3241696822573417,0.003,Hot spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3530201,Mirante do Paranapanema,Mirante do Paranapanema,353020,MIRANTE DO PARANAPANEMA,SP,MIRANTE DO PARANAPANEMA,51,396016,16500.666666666668,12.879470770079928,12.180232007866556,41.27115146512588,22,2,12.878267544745668,3.9512437185814275,2.630324130627436,0.9507622877977959,0.032,Hot spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3530300,Mirassol,Mirassol,353030,MIRASSOL,SP,MIRASSOL,229,1348734,56197.25,16.947921429716214,17.604668077153267,30.338722918228218,24,0,16.97888538436786,5.438079308923196,2.8891980351512507,-0.2332209171946625,0.207,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3530409,Mirassolândia,Mirassolândia,353040,MIRASSOLANDIA,SP,MIRASSOLANDIA,16,103824,4326.0,15.577240458954806,0.0,78.003120124805,9,15,15.410695022345509,2.833213344056216,2.797933257791066,-0.27715310590330455,0.119,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3530508,Mococa,Mococa,353050,MOCOCA,SP,MOCOCA,390,1601986,66749.41666666667,24.336884823759263,25.3809052047848,35.46046896470206,24,0,24.344782039293726,5.968707559985366,3.232572872135657,-0.20405567725892915,0.313,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3530607,Mogi das Cruzes,Mogi das Cruzes,353060,MOGI DAS CRUZES,SP,MOGI DAS CRUZES,4010,9597045,399876.875,41.82936731762292,41.78324382834559,54.233166859363266,24,0,41.783694876912634,8.296795865770052,3.7561570691839448,0.18188230384257376,0.184,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3530706,Mogi Guaçu,Mogi Guaçu,353070,MOGI GUACU,SP,MOGI GUACU,790,3380988,140874.5,23.388424807516994,23.4327329480706,34.375537117767465,24,0,23.36595101786815,6.673297967767654,3.193186707664585,-0.1091967594226742,0.487,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3530805,Moji Mirim,Moji Mirim,353080,MOJI MIRIM,SP,MOGI MIRIM,467,2108695,87862.29166666667,22.23538651995241,20.288916060924933,35.951393715696376,24,0,22.14639860197895,6.148468295917647,3.141839200481221,-0.18571150082345084,0.352,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3530904,Mombuca,Mombuca,353090,MOMBUCA,SP,MOMBUCA,27,81619,3400.7916666666665,32.22573748508744,28.076531956534645,114.71178663607685,14,10,33.08053271909727,3.332204510175204,3.528726333267856,-0.1462569959039816,0.459,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3531001,Monções,Monções,353100,MONCOES,SP,MONCOES,11,49167,2048.625,22.435821149372984,0.0,154.24164524421596,8,16,22.372729676408973,2.4849066497880004,3.1515699443147698,-0.28350944475220385,0.073,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3531100,Mongaguá,Mongaguá,353110,MONGAGUA,SP,MONGAGUA,1845,1190509,49604.541666666664,147.59496885944307,151.87284592348198,284.72716540217715,24,0,154.97572886891237,7.520776415062797,5.049700410971425,1.344966703218135,0.051,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3531209,Monte Alegre do Sul,Monte Alegre do Sul,353120,MONTE ALEGRE DO SUL,SP,MONTE ALEGRE DO SUL,8,180455,7518.958333333333,4.287971053078801,0.0,27.96420581655481,6,18,4.433238203430218,2.1972245773362196,1.6925353104202046,-0.3112336526430035,0.124,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3531308,Monte Alto,Monte Alto,353130,MONTE ALTO,SP,MONTE ALTO,264,1115236,46468.166666666664,23.632028618629757,22.097743443520805,42.24846321215066,24,0,23.67211962311116,5.579729825986222,3.20567384590642,-0.28196777007947454,0.042,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3531407,Monte Aprazível,Monte Aprazível,353140,MONTE APRAZIVEL,SP,MONTE APRAZIVEL,70,511527,21313.625,13.531182604516651,13.712594719755078,27.424810311728677,21,3,13.684517141812652,4.2626798770413155,2.686793683062162,-0.3206846500360122,0.01,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3531506,Monte Azul Paulista,Monte Azul Paulista,353150,MONTE AZUL PAULISTA,SP,MONTE AZUL PAULISTA,65,450781,18782.541666666668,14.533081338373949,10.859332228573532,49.58404495620076,22,2,14.419418742138642,4.189654742026425,2.735627672362362,-0.29512275521527953,0.073,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3531605,Monte Castelo,Monte Castelo,353160,MONTE CASTELO,SP,MONTE CASTELO,14,99093,4128.875,14.099385051804298,11.625203441060219,48.94762604013706,12,12,14.128142250209399,2.70805020110221,2.7165567344193904,0.5553249172641423,0.063,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3531704,Monteiro Lobato,Monteiro Lobato,353170,MONTEIRO LOBATO,SP,MONTEIRO LOBATO,4,96804,4033.5,3.9980593732435366,0.0,48.39099927413501,2,22,4.132060658650469,1.6094379124341003,1.6355072663738088,0.05534275274751695,0.207,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3531803,Monte Mor,Monte Mor,353180,MONTE MOR,SP,MONTE MOR,348,1253105,52212.708333333336,28.275287248256944,27.812243298035135,45.665575766801126,24,0,27.771016794283003,5.855071922202427,3.3593685191107476,-0.08823104890309136,0.433,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3531902,Morro Agudo,Morro Agudo,353190,MORRO AGUDO,SP,MORRO AGUDO,141,672613,28025.541666666668,21.03894720566366,17.807272175775893,66.5242813626974,21,3,20.963020340076685,4.955827057601261,3.0893601454386697,-0.24649933688276696,0.095,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3532009,Morungaba,Morungaba,353200,MORUNGABA,SP,MORUNGABA,32,290659,12110.791666666666,11.19566198340773,8.307228689631422,37.67897513187641,16,8,11.00946469918358,3.4965075614664802,2.4856950638399113,-0.17777251113778691,0.435,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3532058,Motuca,Motuca,353205,MOTUCA,SP,MOTUCA,8,98915,4121.458333333333,8.036342055416265,0.0,49.578582052553294,6,18,8.087752110397815,2.1972245773362196,2.206927585022035,-0.30851708410627343,0.052,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3532108,Murutinga do Sul,Murutinga do Sul,353210,MURUTINGA DO SUL,SP,MURUTINGA DO SUL,4,95661,3985.875,4.221098139878367,0.0,26.75943270002676,4,20,4.181432349651374,1.6094379124341003,1.6450815334247741,0.027284499218448596,0.183,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3532157,Nantes,Nantes,353215,NANTES,SP,NANTES,19,62589,2607.875,30.4295419679552,18.49796522382538,149.92503748125935,12,12,30.356771956733613,2.995732273553991,3.4454302551308937,0.1805177390182912,0.174,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3532207,Narandiba,Narandiba,353220,NARANDIBA,SP,NARANDIBA,17,112397,4683.208333333333,14.584234048125907,0.0,59.18327086210299,11,13,15.12495885121489,2.8903717578961645,2.7803683108159376,-0.2428430136508598,0.35,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3532306,Natividade da Serra,Natividade da Serra,353230,NATIVIDADE DA SERRA,SP,NATIVIDADE DA SERRA,20,164410,6850.416666666667,12.125008630655918,14.513609871470562,57.151021574510644,15,9,12.164710175780062,3.044522437723423,2.577539777953196,-0.021901892085241865,0.268,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3532405,Nazaré Paulista,Nazaré Paulista,353240,NAZARE PAULISTA,SP,NAZARE PAULISTA,66,400442,16685.083333333332,16.000905452121277,12.889525730860537,51.15089514066496,18,6,16.481787624674734,4.204692619390966,2.8611596318563133,-0.12761202249371517,0.468,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3532504,Neves Paulista,Neves Paulista,353250,NEVES PAULISTA,SP,NEVES PAULISTA,31,219252,9135.5,13.943476265199715,10.619227788601776,42.29223937407485,13,11,14.138981628445807,3.4657359027997265,2.717272982104057,-0.26821548082220303,0.144,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3532603,Nhandeara,Nhandeara,353260,NHANDEARA,SP,NHANDEARA,38,247631,10317.958333333334,15.522277131775084,9.753910711697651,60.33789219629927,20,4,15.34541313486599,3.6635616461296463,2.793947315773904,-0.27955017092001183,0.087,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3532702,Nipoã,Nipoã,353270,NIPOA,SP,NIPOA,16,101982,4249.25,16.317494261274742,0.0,96.13073780341264,10,14,15.689043164480006,2.833213344056216,2.8147524061609412,-0.2716887696908846,0.157,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3532801,Nova Aliança,Nova Aliança,353280,NOVA ALIANCA,SP,NOVA ALIANCA,16,143097,5962.375,11.31460394315914,0.0,80.41817450743868,9,15,11.181226720336555,2.833213344056216,2.499895973165622,-0.2661982623518282,0.176,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3532827,Nova Campina,Nova Campina,353282,NOVA CAMPINA,SP,NOVA CAMPINA,44,198758,8281.583333333334,22.35866122585144,24.414039218378832,47.70992366412214,19,5,22.137473711749966,3.8066624897703196,3.1414535417239287,-0.22305506582574836,0.283,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3532843,Nova Canaã Paulista,Nova Canaã Paulista,353284,NOVA CANAA PAULISTA,SP,NOVA CANAA PAULISTA,3,51685,2153.5416666666665,6.057884298262137,0.0,49.04364884747425,3,21,5.804391989939054,1.3862943611198906,1.9175682845641688,-0.36082738836911354,0.03,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3532868,Nova Castilho,Nova Castilho,353286,NOVA CASTILHO,SP,NOVA CASTILHO,1,25862,1077.5833333333333,3.9948865452221156,0.0,95.87727708533077,1,23,3.866676977805274,0.6931471805599453,1.5824113587710478,-0.24986708639102756,0.353,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3532900,Nova Europa,Nova Europa,353290,NOVA EUROPA,SP,NOVA EUROPA,25,214149,8922.875,11.613340021540097,11.421745903308729,32.23033949290932,18,6,11.674114751878365,3.258096538021482,2.5395617049772983,-0.19025013074213806,0.475,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3533007,Nova Granada,Nova Granada,353300,NOVA GRANADA,SP,NOVA GRANADA,75,452874,18869.75,16.790804657701518,15.496734376156088,45.3489031234057,21,3,16.56089773314432,4.330733340286331,2.865674710655567,-0.2275873649527169,0.249,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3533106,Nova Guataporanga,Nova Guataporanga,353310,NOVA GUATAPORANGA,SP,NOVA GUATAPORANGA,6,51711,2154.625,11.777078777726155,0.0,142.51781472684087,4,20,11.602947148575739,1.9459101490553132,2.533930687287547,0.20929615456262882,0.136,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3533205,Nova Independência,Nova Independência,353320,NOVA INDEPENDENCIA,SP,NOVA INDEPENDENCIA,67,81538,3397.4166666666665,64.0174163402794,0.0,291.8069584736251,11,13,82.170276435527,4.219507705176107,4.420890029615928,0.1101660368693706,0.3,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3533254,Novais,Novais,353325,NOVAIS,SP,NOVAIS,6,102207,4258.625,6.4493732988079175,0.0,57.78676683039584,5,19,5.870439402389269,1.9459101490553132,1.9272280637797994,-0.35008363413780885,0.107,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3533304,Nova Luzitânia,Nova Luzitânia,353330,NOVA LUZITANIA,SP,NOVA LUZITANIA,22,74094,3087.25,30.209903692995166,29.77268875654219,136.00816048962938,14,10,29.69201284854374,3.1354942159291497,3.42400245294376,-0.31955836969234364,0.004,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3533403,Nova Odessa,Nova Odessa,353340,NOVA ODESSA,SP,NOVA ODESSA,248,1279913,53329.708333333336,19.048893034008803,18.60832079499072,27.41095470742837,23,1,19.37631698404501,5.517452896464707,3.014373294291772,-0.16260361850083582,0.466,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3533502,Novo Horizonte,Novo Horizonte,353350,NOVO HORIZONTE,SP,NOVO HORIZONTE,120,875391,36474.625,13.712541066687136,13.338426267671396,30.060394064438555,24,0,13.708160125018422,4.795790545596741,2.6884024503132977,-0.13089072644912178,0.466,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3533601,Nuporanga,Nuporanga,353360,NUPORANGA,SP,NUPORANGA,3,166356,6931.5,1.7762908354533942,0.0,15.015015015015015,3,21,1.8033614657721992,1.3862943611198906,1.0308192206191396,-0.35461365051862526,0.015,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3533700,Ocauçu,Ocauçu,353370,OCAUCU,SP,OCAUCU,20,101458,4227.416666666667,19.59372865536006,0.0,120.10569300984868,9,15,19.712590431508605,3.044522437723423,3.030741748778569,-0.18735297680481489,0.392,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3533809,Óleo,Óleo,353380,OLEO,SP,OLEO,5,64229,2676.2083333333335,7.973750846200727,0.0,39.603960396039604,5,19,7.784645565087421,1.791759469228055,2.1730053753598693,-0.12800557082295733,0.359,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3533908,Olímpia,Olímpia,353390,OLIMPIA,SP,OLIMPIA,284,1227127,51130.291666666664,23.33623725159217,20.55844844853342,47.54128857562166,24,0,23.143488815746046,5.652489180268651,3.184014729491302,-0.22342239043948825,0.198,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3534005,Onda Verde,Onda Verde,353400,ONDA VERDE,SP,ONDA VERDE,15,98615,4108.958333333333,14.356564778395873,0.0,56.36978579481398,10,14,15.21066774831415,2.772588722239781,2.785669528502739,-0.2052642323041274,0.414,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3534104,Oriente,Oriente,353410,ORIENTE,SP,ORIENTE,27,145403,6058.458333333333,18.594667995000428,16.427104833613868,50.44560282495376,17,7,18.569080417873085,3.332204510175204,2.9739507909259775,-0.2371593471669715,0.308,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3534203,Orindiúva,Orindiúva,353420,ORINDIUVA,SP,ORINDIUVA,20,132126,5505.25,15.530518703266216,0.0,83.00132802124834,11,13,15.13706613384194,3.044522437723423,2.7811188702244705,-0.1966782777378227,0.476,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3534302,Orlândia,Orlândia,353430,ORLANDIA,SP,ORLANDIA,145,926265,38594.375,15.665242725977029,14.442414547745393,33.16918837547521,24,0,15.654267407275455,4.983606621708336,2.8126664843242946,-0.3314207885759695,0.026,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3534401,Osasco,Osasco,353440,OSASCO,SP,OSASCO,7886,16500703,687529.2916666666,47.81415898786989,47.32302519748268,67.2789046994315,24,0,47.79190316921649,8.97297111339799,3.8875643804294806,0.2309951813655119,0.164,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3534500,Oscar Bressane,Oscar Bressane,353450,OSCAR BRESSANE,SP,OSCAR BRESSANE,8,60433,2518.0416666666665,13.271571677843655,0.0,80.41817450743868,6,18,13.237800539440373,2.1972245773362196,2.655900437554222,-0.2929118255987201,0.15,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3534609,Osvaldo Cruz,Osvaldo Cruz,353460,OSVALDO CRUZ,SP,OSVALDO CRUZ,365,740506,30854.416666666668,49.01723887641058,47.60097939663807,115.77796359426256,23,1,49.2906201975406,5.902633333401366,3.9178185825305896,-0.1869612641490848,0.188,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3534708,Ourinhos,Ourinhos,353470,OURINHOS,SP,OURINHOS,756,2443174,101798.91666666667,30.955171701547453,32.045828783522346,43.97578524846318,24,0,30.943354832688954,6.6293632534374485,3.4639641727340513,-0.0077933272155909835,0.273,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3534757,Ouroeste,Ouroeste,353475,OUROESTE,SP,OUROESTE,54,207826,8659.416666666666,26.38015789979742,24.677228291615513,59.488399762046406,22,2,25.983274469989315,4.007333185232471,3.2952172099827157,-0.29893603271392905,0.029,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3534807,Ouro Verde,Ouro Verde,353480,OURO VERDE,SP,OURO VERDE,36,184222,7675.916666666667,19.71787443914587,13.629980697948987,68.1384573453257,18,6,19.54163997785281,3.6109179126442243,3.022454044441299,0.35071153248466796,0.107,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3534906,Pacaembu,Pacaembu,353490,PACAEMBU,SP,PACAEMBU,1025,328554,13689.75,304.2440749980116,329.2802786451714,804.8005647723261,23,1,311.97306987588036,6.933423025730715,5.746117148103402,3.4823434970903966,0.001,Hot spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3535002,Palestina,Palestina,353500,PALESTINA,SP,PALESTINA,40,260046,10835.25,15.599765809864634,13.620126467510724,41.467965996267885,21,3,15.381893972604848,3.713572066704308,2.7961766988837735,-0.07404132627271212,0.401,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3535101,Palmares Paulista,Palmares Paulista,353510,PALMARES PAULISTA,SP,PALMARES PAULISTA,33,239662,9985.916666666666,14.282516108237331,9.486389815172934,87.72891764447856,14,10,13.769391893583464,3.5263605246161616,2.6925569239681173,-0.3581734797443712,0.004,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3535200,Palmeira d'Oeste,Palmeira d'Oeste,353520,PALMEIRA D'OESTE,SP,PALMEIRA DOESTE,23,227589,9482.875,10.187879537940812,10.318994942031388,42.776173671265106,15,9,10.105936578657142,3.1780538303479458,2.407479792255401,-0.33181840442467647,0.003,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3535309,Palmital,Palmital,353530,PALMITAL,SP,PALMITAL,122,492875,20536.458333333332,24.90914372483522,24.73636716536592,70.82511256133961,22,2,24.752726350494545,4.812184355372417,3.2485404991942066,-0.1807144211454338,0.454,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3535408,Panorama,Panorama,353540,PANORAMA,SP,PANORAMA,94,349341,14555.875,26.97733005531572,26.51119709343527,65.50218340611353,24,0,26.907806412645524,4.553876891600541,3.3289064494270724,0.13561594414931386,0.189,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3535507,Paraguaçu Paulista,Paraguaçu Paulista,353550,PARAGUACU PAULISTA,SP,PARAGUACU PAULISTA,386,994130,41422.083333333336,38.67650221094144,34.34646406439715,86.26473689255248,24,0,38.82791988975285,5.958424693029782,3.6845681711185936,1.1306985329328143,0.022,Hot spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3535606,Paraibuna,Paraibuna,353560,PARAIBUNA,SP,PARAIBUNA,68,418392,17433.0,16.258391140221132,17.19984645860851,44.923629829290206,21,3,16.252700816459207,4.23410650459726,2.84796870029181,-0.20596226498690365,0.361,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3535705,Paraíso,Paraíso,353570,PARAISO,SP,PARAISO,5,141279,5886.625,3.5583256243225043,0.0,33.06878306878307,4,20,3.5390963979076866,1.791759469228055,1.512727960946033,-0.351391246736725,0.013,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3535804,Paranapanema,Paranapanema,353580,PARANAPANEMA,SP,PARANAPANEMA,59,430750,17947.916666666668,13.897253393105226,15.668728217020192,30.086046091822613,21,3,13.697040046430645,4.0943445622221,2.6876461161239003,-0.12299839835768624,0.408,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3535903,Paranapuã,Paranapuã,353590,PARANAPUA,SP,PARANAPUA,11,92676,3861.5,11.728153082715226,0.0,50.30181086519115,9,15,11.869308127238982,2.4849066497880004,2.5548452615957022,-0.2703551042712966,0.139,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3536000,Parapuã,Parapuã,353600,PARAPUA,SP,PARAPUA,52,259393,10808.041666666666,19.912745009159504,13.994765588962068,54.42176870748299,18,6,20.04680157136083,3.970291913552122,3.046748604230273,0.025710287678589083,0.265,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3536109,Pardinho,Pardinho,353610,PARDINHO,SP,PARDINHO,17,143339,5972.458333333333,11.156262029085093,0.0,41.94044456871243,11,13,11.85999623270708,2.8903717578961645,2.554121425862858,-0.1675177054137225,0.375,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3536208,Pariquera-Açu,Pariquera-Açu,353620,PARIQUERA-ACU,SP,PARIQUERA-ACU,449,446260,18594.166666666668,101.23741201007255,91.27190131964338,204.16045908514045,24,0,100.61399184332005,6.1092475827643655,4.62118124065585,0.4748362764758682,0.138,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3536257,Parisi,Parisi,353625,PARISI,SP,PARISI,16,55560,2315.0,29.121018809716748,34.261238954007545,100.95911155981827,14,10,28.797696184305252,2.833213344056216,3.394431081271343,-0.25434699272223543,0.113,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3536307,Patrocínio Paulista,Patrocínio Paulista,353630,PATROCINIO PAULISTA,SP,PATROCINIO PAULISTA,6,317878,13244.916666666666,1.8632469879314204,0.0,15.104599350502227,4,20,1.887516594416726,1.9459101490553132,1.0603968228155456,-0.360270571627492,0.051,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
