estado,cod_mun6,municipio,casos_acumulados,pop_pessoa_ano,pop_media,incidencia_media_anual,incidencia_mediana_anual,incidencia_max_anual,anos_com_casos,anos_zero,incidencia_periodo_100mil_pessoa_ano,log_casos_acumulados_mais1,log_inc_periodo_mais1,inc_raw,inc_eb_global,inc_eb_spatial,reducao_%
RJ,330430,RIO BONITO,714,1316724,54863.5,54.207597185037145,54.71314587968257,92.40173430947472,24,0,54.22548689019111,6.572282542694008,4.011424565748821,54.22548689019111,54.39187832747758,54.19615088532429,-0.054100030353291376
RJ,330280,MENDES,224,424639,17693.291666666668,52.830585623295725,61.68355907485233,121.01653892698668,24,0,52.75068940912163,5.41610040220442,3.984356493141733,52.75068940912163,53.2820183727228,52.815256005936426,0.12239953171803411
RJ,330230,LAJE DO MURIAE,95,180652,7527.166666666667,52.65255743635834,54.01791133271707,108.68088574921885,22,2,52.587294909549854,4.564348191467836,3.981312004709865,52.587294909549854,53.81874769248857,55.40692284108777,5.361804474612501
RJ,330185,GUAPIMIRIM,609,1177019,49042.458333333336,51.97868088254962,49.53151065468954,79.32769776147153,24,0,51.74088098832729,6.413458957167357,3.9653908851528463,51.74088098832729,51.93928461376116,51.8294158172587,0.1711119471494532
RJ,330270,MARICA,1680,3395562,141481.75,52.29712413138253,49.29517213741292,92.8879189748755,24,0,49.47634588913411,7.427144133408616,3.921504828313626,49.47634588913411,49.549261610640826,49.578384324453125,0.206236805659947
RJ,330300,MIRACEMA,312,647839,26993.291666666668,48.14652533019635,46.95029440786071,100.42027745750734,24,0,48.16011385544865,5.746203190540153,3.895082600713229,48.16011385544865,48.55135675820787,48.549058233064194,0.8076068482374256
RJ,330550,SAQUAREMA,859,1813410,75558.75,46.6465148003312,45.169704833121145,71.34239101925196,24,0,47.3693207823934,6.756932389247553,3.87886574461088,47.369320782393395,47.512463359962055,47.346413977936564,-0.04835789088482135
RJ,330395,PINHEIRAL,258,544785,22699.375,47.79099704698546,43.89272225663083,93.61542782250515,24,0,47.35813210716154,5.556828061699537,3.878634400252116,47.35813210716154,47.83116397177244,47.85739105881267,1.054220108431241
RJ,330410,PORCIUNCULA,188,414732,17280.5,45.58704981186239,34.79798045982483,118.510158013544,24,0,45.33047847766751,5.241747015059643,3.8358000269743537,45.330478477667505,45.97813891439164,44.88862620958029,-0.9747355045124882
RJ,330180,ENGENHEIRO PAULO DE FRONTIN,138,304851,12702.125,44.99167285465435,39.15545488090233,159.68367424530453,24,0,45.26801617839535,4.934473933130692,3.83445092710015,45.26801617839535,46.145882275102636,45.79920572245367,1.1734323456211835
RJ,330390,PETROPOLIS,3073,6937695,289070.625,44.346320139558536,41.32433111849929,77.92361398589722,24,0,44.29425046791477,8.03073492409854,3.8131801031957218,44.29425046791477,44.33436162191937,44.335143810701766,0.0923220109946678
RJ,330420,RESENDE,1283,2899220,120800.83333333331,44.10366705427092,41.17362718785176,77.70684909620398,24,0,44.25328191720532,7.157735484249907,3.81227519607289,44.25328191720532,44.349235801253705,43.801087043137095,-1.0218335329665493
RJ,330470,SANTO ANTONIO DE PADUA,424,975308,40637.833333333336,43.454819117913566,44.48805420634774,88.7423935091278,24,0,43.47344633695202,6.052089168924417,3.794892299539848,43.47344633695202,43.76222272919339,43.31279811369768,-0.3695318333154367
RJ,330020,ARARUAMA,1159,2709360,112890.0,43.10381370737274,41.81202905914432,61.63618696793469,24,0,42.777630141435615,7.05617528410041,3.779122959552273,42.777630141435615,42.88349173183754,42.854938258734485,0.18072089791619111
RJ,330140,CONCEICAO DE MACABU,208,497976,20749.0,42.2569762704582,33.38225423236688,126.23606143488324,24,0,41.76908124086302,5.342334251964811,3.755815440616062,41.76908124086302,42.35133587936435,41.72168367177731,-0.11347524934145242
RJ,330245,MACUCO,51,126225,5259.375,40.12369188021236,37.48599676182253,124.95537308104248,18,6,40.4040404040404,3.951243718581428,3.723378470369748,40.4040404040404,42.68553845379684,39.77460091337009,-1.557862739409029
RJ,330575,TANGUA,289,721555,30064.791666666668,40.37022483045879,39.28449240507919,89.11663139133341,24,0,40.0523868589366,5.66988092298052,3.714848979370962,40.0523868589366,40.46957307227585,40.80151984720839,1.8703828835724943
RJ,330580,TERESOPOLIS,1535,3839816,159992.33333333334,40.16695505157784,37.40190785369263,64.39420452159305,24,0,39.97587384395502,7.336936913707618,3.7129834506735113,39.97587384395502,40.05490447359797,39.948513345201334,-0.0684425282621418
RJ,330187,IGUABA GRANDE,220,555456,23144.0,40.09264843600638,41.78221719906381,69.58942240779402,24,0,39.60709759188847,5.3981627015177525,3.703942868863081,39.60709759188847,40.152396137096865,39.9491056682885,0.8635019912948074
RJ,330225,ITATIAIA,269,692697,28862.375,38.21962256809923,35.30273463780253,83.81667616588997,24,0,38.83371806143234,5.598421958998375,3.684713741102813,38.83371806143234,39.27840411235233,42.080611536003666,8.361016242212385
RJ,330412,QUATIS,117,305669,12736.208333333334,39.1293673743736,34.15150080228502,147.67199444058377,24,0,38.2766979968528,4.770684624465665,3.670631416736176,38.2766979968528,39.28431701175679,37.91736168318068,-0.9387860825969605
RJ,330520,SAO PEDRO DA ALDEIA,784,2135928,88997.0,37.18006190455336,36.29786533422967,57.68792175907914,24,0,36.70535710941567,6.665683717782408,3.629802182751933,36.70535710941567,36.856245540096594,36.956666327575455,0.6846663210785565
RJ,330530,SAO SEBASTIAO DO ALTO,74,201713,8404.708333333334,36.53895539031251,29.66551725267358,117.67474699929394,22,2,36.68578624084714,4.31748811353631,3.629283000573804,36.68578624084714,38.24307548760611,35.938266190817025,-2.0376285385368282
RJ,330411,PORTO REAL,148,409240,17051.666666666668,36.05786942571501,32.62021831598687,65.57377049180327,24,0,36.16459779102727,5.003946305945459,3.615356635867311,36.16459779102727,36.950763841277045,37.05547330467171,2.4633911838097973
RJ,330370,PARAIBA DO SUL,347,981105,40879.375,35.07796660004518,33.02243482821881,62.95105555430652,23,1,35.368283720906526,5.8522024797744745,3.5936970684685194,35.368283720906526,35.70369071544431,35.68553980168306,0.8970072827961534
RJ,330540,SAPUCAIA,148,421513,17563.041666666668,35.08232421707657,36.95160619304319,69.64596633778294,24,0,35.11160984358727,5.003946305945459,3.5866144159513325,35.11160984358727,35.889699343876174,35.253490386684334,0.40408441461130923
RJ,330040,BARRA MANSA,1467,4185415,174392.29166666666,35.04642801237562,36.72496781315343,50.50302157282479,24,0,35.05028772535101,7.291656209174461,3.58491484498485,35.05028772535101,35.12971766149607,35.10898731165752,0.16747248058695358
