estado,cod_mun6,municipio,casos_acumulados,pop_pessoa_ano,pop_media,incidencia_media_anual,incidencia_mediana_anual,incidencia_max_anual,anos_com_casos,anos_zero,incidencia_periodo_100mil_pessoa_ano,log_casos_acumulados_mais1,log_inc_periodo_mais1,inc_raw,inc_eb_global,inc_eb_spatial,reducao_%
SP,352690,LIMEIRA,2108,6647924,276996.8333333333,31.722124176789325,31.90356406483647,40.56822111675667,24,0,31.709147096146104,7.653969180478774,3.487654766497596,31.709147096146104,31.721293261943185,31.70617429143686,-0.009375227596727384
SP,352440,JACAREI,1659,5235646,218151.91666666663,32.01290666300014,31.210856660964662,48.29284782923649,24,0,31.686634275884963,7.414572881350589,3.4869662566066477,31.686634275884963,31.702075060755995,31.643592005870183,-0.13583730490283513
SP,350760,BRAGANCA PAULISTA,1163,3682979,153457.45833333334,32.378093183301225,30.71407065693689,63.51665375677769,24,0,31.577698379491167,7.059617628291383,3.483627955481699,31.577698379491167,31.599786972423267,31.469401579056022,-0.3429534323042389
SP,354220,RANCHARIA,218,690389,28766.20833333333,31.561738403053138,31.267370912489724,52.1231496281882,24,0,31.57640113037722,5.389071729816501,3.4835881345303275,31.57640113037722,31.693559553024954,31.624989256290228,0.15387480578419646
SP,350330,ARARAS,911,2892456,120519.0,31.666379955242423,30.382758644801847,54.21928897946211,24,0,31.495725431951254,6.815639990074331,3.4811085555147674,31.495725431951254,31.52398145214456,31.376655847112552,-0.3780499836270158
SP,351519,ESPIRITO SANTO DO TURVO,31,98586,4107.75,31.16094464496209,23.95211779462209,117.813383600377,17,7,31.44462702614976,3.4657359027997265,3.479534852434542,31.444627026149757,32.23759826322929,27.458808077768456,-12.675675704681256
SP,353650,PAULINIA,644,2061565,85898.54166666667,30.80801567117001,29.718276047155705,47.04307155070248,24,0,31.23840383398049,6.4692503167957724,3.4731584075412503,31.23840383398049,31.278640722796773,31.322865116746968,0.27037643541377393
SP,350900,CAIEIRAS,648,2081662,86735.91666666667,31.17915662388305,31.43626497544255,49.572437724625104,24,0,31.12897290722509,6.47543271670409,3.4697582058326635,31.128972907225094,31.169083404970078,34.147744499690376,9.697626714065528
SP,355695,VITORIA BRASIL,13,41938,1747.4166666666667,31.057377532433307,0.0,116.41443538998836,11,13,30.998140111593305,2.6390573296152584,3.465677779597897,30.998140111593305,32.79592902982535,20.421257772797052,-34.121022424956706
SP,354410,RIO GRANDE DA SERRA,318,1026818,42784.083333333336,31.134082383480223,29.4808797000761,72.93774410615971,24,0,30.969460995035146,5.765191102784844,3.4647811032184928,30.969460995035146,31.051347717084255,31.385350916748713,1.34290332589334
SP,353470,OURINHOS,756,2443174,101798.91666666669,30.955171701547453,32.045828783522346,43.97578524846318,24,0,30.943354832688957,6.6293632534374485,3.4639641727340518,30.943354832688954,30.977919866478796,30.925715190496685,-0.057006237001921554
SP,351840,GUARATINGUETA,831,2709857,112910.70833333331,30.747536950117624,30.82575585928297,39.14550945084442,24,0,30.665824801825337,6.723832440821209,3.4552380173735227,30.665824801825337,30.697503490592382,30.675959015986116,0.03304725774137838
SP,350850,CACAPAVA,641,2095570,87315.41666666667,30.96147944677941,29.40180202250685,49.03563255966002,24,0,30.58833634762857,6.464588303689961,3.452787949534469,30.58833634762857,30.629462877702306,30.682669145105393,0.30839466522388076
SP,353215,NANTES,19,62589,2607.875,30.4295419679552,18.49796522382538,149.92503748125935,12,12,30.356771956733613,2.995732273553991,3.4454302551308937,30.356771956733613,31.652367075920445,31.97208286828493,5.32108919174133
SP,354990,SAO JOSE DOS CAMPOS,4617,15304062,637669.25,30.29711088397349,30.01921111572372,40.89427005553589,24,0,30.168461157567187,8.43771698991444,3.4394067232171706,30.168461157567187,30.174240687694226,30.164480700563246,-0.013194100233191253
SP,350775,BREJO ALEGRE,18,60528,2522.0,30.10559360544209,0.0,171.45306472353192,11,13,29.73830293417922,2.9444389791664403,3.425509529500576,29.73830293417922,31.12167230165377,23.866329881935783,-19.745488050343933
SP,353330,NOVA LUZITANIA,22,74094,3087.25,30.20990369299517,29.77268875654219,136.00816048962938,14,10,29.69201284854374,3.1354942159291497,3.42400245294376,29.69201284854374,30.840963655200724,25.134338263470962,-15.349833668471929
SP,352240,ITAPEVA,622,2104479,87686.625,29.606967836187422,30.955024371286683,46.11923509561305,24,0,29.556008874405496,6.434546518787453,3.419561356109936,29.556008874405496,29.599398566532944,29.445531215245172,-0.3737908579936649
SP,350920,CAJAMAR,504,1715511,71479.625,29.865602174921268,29.507669289710517,59.21300532917048,24,0,29.37900135877881,6.22455842927536,3.413751624961075,29.37900135877881,29.432712878035698,31.36887683045375,6.7731215481915585
SP,351730,GUAIMBE,38,130091,5420.458333333333,28.93866281523485,18.372422126904056,124.8662147698894,15,9,29.21032200536548,3.6635616461296463,3.4081836542416584,29.210322005365477,29.900703043306628,29.583326941612224,1.2769627674019906
SP,355320,TAIUVA,41,140427,5851.125,26.917100763423377,0.0,178.22664488341007,11,13,29.19666445911399,3.737669618283368,3.4077314699072443,29.19666445911399,29.83843850500994,26.090916515817444,-10.637338205690341
SP,355170,SERTAOZINHO,792,2718102,113254.25,28.63412669547947,27.201200865311733,55.52969613823628,24,0,29.13797936942764,6.675823221634848,3.4057861494588524,29.137979369427637,29.172355982664705,29.314073091122467,0.6043443145532332
SP,354470,SAGRES,17,58414,2433.9166666666665,29.023488157017624,20.26753141467369,83.19467554076539,12,12,29.102612387441365,2.8903717578961645,3.404611958269216,29.102612387441365,30.58204597560745,30.406877083385726,4.4816069381702315
SP,350960,CAMPO LIMPO PAULISTA,511,1763032,73459.66666666667,29.14766847842804,29.00435195786467,52.499737501312495,24,0,28.984159107718973,6.238324625039508,3.400669212462656,28.984159107718973,29.037538999958358,29.05974761154973,0.2607924678781787
SP,353625,PARISI,16,55560,2315.0,29.121018809716748,34.261238954007545,100.95911155981828,14,10,28.79769618430525,2.833213344056216,3.394431081271343,28.797696184305252,30.371954261845822,25.764197096199002,-10.533825583448955
SP,350350,AREIAS,25,87327,3638.625,28.6825803965713,27.273967505706597,138.54253255749515,14,10,28.62803027700482,3.258096538021482,3.388720882055638,28.62803027700482,29.669664684949236,24.07234357355303,-15.913378110093381
SP,350280,ARACATUBA,1276,4469001,186208.375,28.803337287908366,25.23592578849244,59.25560874870928,24,0,28.552242436284978,7.152268856032539,3.386159627141594,28.552242436284978,28.573817625989758,28.555751276538114,0.01228919326027205
SP,351040,CAPIVARI,326,1147420,47809.16666666666,28.31176334140484,26.260811300268813,52.7212263768351,24,0,28.41156681947325,5.7899601708972535,3.3813880262054323,28.411566819473254,28.495936406443803,28.250698456764038,-0.5662072906129106
SP,350070,AGUDOS,240,847637,35318.208333333336,28.215557990246293,28.957279751019357,56.964600569646,24,0,28.31400705726626,5.484796933490655,3.378065458352377,28.31400705726626,28.428611063389415,28.563277715172326,0.8803793027313523
SP,354730,SANTANA DE PARNAIBA,801,2829767,117906.95833333331,28.864014188726173,28.47837206821317,45.38722469065023,24,0,28.306217437690098,6.687108607866515,3.3777996927505174,28.306217437690098,28.340700962855166,30.098321988881214,6.33113398191065
SP,352500,JANDIRA,733,2611111,108796.29166666669,27.244289868307987,31.551805786491045,46.725907466308165,20,4,28.072341620099643,6.598509028614515,3.369787262413739,28.072341620099643,28.110152479375547,28.37480822201773,1.0774541219658116
SP,350670,BOA ESPERANCA DO SUL,89,317115,13213.125,28.109237475338613,23.03542582647715,68.48272713437834,23,1,28.06552827838481,4.499809670330265,3.3695528767453986,28.065528278384814,28.372738010101035,26.991500107848292,-3.8268589134796533
SP,351020,CAPAO BONITO,312,1113706,46404.41666666666,28.000028446415456,26.92416996414109,45.33287280891115,24,0,28.014574762100587,5.746203190540153,3.3677982817399164,28.014574762100587,28.10325409119162,28.130186857572326,0.41268552692131116
SP,350030,AGUAI,211,753910,31412.916666666668,27.918917412189938,25.740797954311688,57.77183167112624,24,0,27.987425554774443,5.356586274672012,3.366862134394633,27.987425554774443,28.118326653747985,27.97049466156204,-0.06049464313631966
SP,352680,LENCOIS PAULISTA,417,1490540,62105.833333333336,27.927464663375243,26.46836693058152,49.73577867578489,24,0,27.976438069424507,6.035481432524756,3.366483019380742,27.976438069424507,28.042899375607472,28.007765558419603,0.11197811857733932
SP,353180,MONTE MOR,348,1253105,52212.708333333336,28.275287248256944,27.81224329803513,45.665575766801126,24,0,27.771016794283003,5.855071922202427,3.359368519110748,27.771016794283003,27.85083422202447,27.992856033442823,0.798815689044156
SP,351990,IEPE,50,181488,7562.0,27.444602184241987,13.541963251463429,104.18023180101576,20,4,27.55003085603456,3.9318256327243257,3.351658016873224,27.55003085603456,28.09445535741457,28.014871732957033,1.6872608214181155
SP,354610,SANTA CLARA DOESTE,15,54566,2273.583333333333,26.859800000991505,38.92899158085781,78.40062720501764,14,10,27.48964556683649,2.772588722239781,3.349540707815952,27.48964556683649,29.19956820671643,17.779239693913908,-35.32386712412624
SP,350190,AMPARO,433,1576107,65671.125,27.75623171402924,26.979632156325785,65.01950585175553,24,0,27.47275407063099,6.073044534100405,3.3489476324958067,27.47275407063099,27.537204850630165,27.37086574338134,-0.37087045218583026
SP,351950,IBIRAREMA,42,153858,6410.75,27.13602873392465,16.298582824168363,92.86488159727595,18,6,27.29789806184924,3.7612001156935615,3.3427875284578947,27.29789806184924,27.944930194183197,27.496184145514114,0.7263785776312001
SP,350610,BEBEDOURO,494,1813949,75581.20833333333,27.248333633742863,29.019020943916036,39.51319740793425,24,0,27.233400718542804,6.20455776256869,3.3405056997122977,27.233400718542804,27.290079202891675,27.050868581628574,-0.6702509862822461
SP,355400,TATUI,721,2657470,110727.91666666669,27.000356768331784,27.68304635315821,42.78158058494088,24,0,27.13106827170203,6.582025138892826,3.336874598023204,27.13106827170203,27.169981186749276,27.152643278214732,0.07952140437907039
SP,354425,ROSANA,128,472962,19706.75,26.400385340548,24.64090097002176,61.4925110906136,24,0,27.063485015709507,4.859812404361672,3.3344692656689765,27.063485015709507,27.280959759957984,25.792808795769997,-4.695168486992427
SP,352280,ITAPORANGA,93,344601,14358.375,27.033133539440325,21.111406364377284,63.21112515802782,23,1,26.987733639774696,4.543294782270004,3.331766329894484,26.987733639774696,27.286141044122164,26.582421801488756,-1.501837255754549
SP,353540,PANORAMA,94,349341,14555.875,26.97733005531572,26.51119709343527,65.50218340611353,24,0,26.907806412645524,4.553876891600541,3.3289064494270724,26.907806412645524,27.20334506952149,27.009213951435807,0.3768703298780472
SP,350410,ATIBAIA,866,3244233,135176.375,26.503840540415624,28.14395367889211,35.92882311042755,24,0,26.69352047155676,6.765038976780541,3.321198467835871,26.693520471556756,26.726076799191986,26.727389666067015,0.12688170729053472
SP,350860,CACHOEIRA PAULISTA,192,722783,30115.95833333333,26.424139197507525,19.883090296960365,92.35884489871312,24,0,26.56398946848501,5.262690188904886,3.3165101914199,26.56398946848501,26.710228696041344,26.904184260702085,1.2806615234533076
SP,355710,VOTUPORANGA,556,2096250,87343.75,26.76248571145157,26.345326429974264,40.894568690095845,24,0,26.52355396541443,6.322565239927284,3.315042145912255,26.52355396541443,26.57429985976524,26.425329005344725,-0.3703310657304257
SP,354390,RIO CLARO,1191,4526250,188593.75,26.39244879573229,25.854112103956265,39.546682033377394,24,0,26.313173156586576,7.083387847625295,3.307369119017502,26.313173156586576,26.336936321547746,26.340041042314493,0.1021081173601883
SP,353860,PIRACAIA,158,603546,25147.75,26.31479415033722,24.33359223527014,49.94429290406854,23,1,26.17861770271032,5.068904202220232,3.30243055028147,26.178617702710316,26.356665087051994,26.203514536531095,0.09510369914681154
SP,354710,SANTA MERCEDES,18,68958,2873.25,26.1576352677982,0.0,106.26992561105206,10,14,26.102845210127903,2.9444389791664403,3.2996387116782766,26.102845210127906,27.57332663650805,26.91973972469621,3.129522885311172
SP,351670,GARCA,268,1027910,42829.583333333336,26.08175885116714,23.3288064190914,51.02632494491476,24,0,26.0723215067467,5.594711379601839,3.2985118593412777,26.0723215067467,26.177730333087982,26.113073475575302,0.1563035682037605
SP,353475,OUROESTE,54,207826,8659.416666666666,26.38015789979742,24.677228291615517,59.488399762046406,22,2,25.983274469989315,4.007333185232471,3.295217209982716,25.983274469989315,26.496978718995173,24.93529396500496,-4.033288822757013
SP,350840,CABREUVA,259,1006116,41921.5,25.39599610830909,22.029101883747632,48.92471974644232,24,0,25.742558512139755,5.560681631015528,3.286256248178919,25.742558512139755,25.85186343403332,26.108602143789184,1.4219395926663976
SP,354925,SAO JOAO DE IRACEMA,11,42835,1784.7916666666667,25.75229328969063,0.0,169.58733747880157,8,16,25.67993463289366,2.4849066497880004,3.2839117710029546,25.67993463289366,27.99784273307422,23.51741767086773,-8.421037642580064
SP,351540,FARTURA,97,377911,15746.291666666666,25.543954256340616,22.206400422255108,52.97311614355715,24,0,25.667419048400284,4.584967478670572,3.2834425599227663,25.667419048400284,25.95703677168647,24.724244670876065,-3.674597651387166
SP,354890,SAO CARLOS,1407,5483976,228499.0,25.73636186073796,25.37262459333428,34.76613476160005,24,0,25.65656742480273,7.249925536717988,3.283035552702749,25.656567424802734,25.676779995635304,25.659057482044393,0.009705340548600495
SP,350620,BENTO DE ABREU,16,62365,2598.5416666666665,25.69200308703731,18.69857890800299,114.72275334608032,12,12,25.65541569790748,2.833213344056216,3.282992345647675,25.65541569790748,27.30293980645865,27.428930672768388,6.9128288379500376
SP,352350,ITATINGA,110,430318,17929.916666666668,24.613015515714427,11.229137912740462,109.10224438902742,20,4,25.56249099503158,4.709530201312334,3.2795001076740022,25.56249099503158,25.818440913923133,26.16689073028321,2.3644007752182783
SP,352450,JACI,37,144883,6036.791666666667,24.20567379277845,24.45828293236564,70.7088562842496,15,9,25.537847780622982,3.6375861597263857,3.2785719321954274,25.537847780622986,26.28211058882141,18.69223381566034,-26.80575913745089
SP,351100,CASTILHO,111,435091,18128.791666666668,25.09338225286017,22.29303852888691,68.56695072974826,23,1,25.51190440620468,4.718498871295094,3.277593854997437,25.511904406204682,25.765650690264955,26.225486535957334,2.7970555172631624
SP,350660,BIRITIBA MIRIM,172,678313,28263.041666666668,24.935026184116424,24.744884936634516,48.0703200109875,24,0,25.35702544400594,5.153291594497779,3.2717348597163847,25.35702544400594,25.521577910654777,25.774120027389834,1.6448876635981307
SP,353800,PINDAMONHANGABA,910,3595241,149801.70833333334,25.323098238508013,25.361022571278344,42.08779157651382,24,0,25.31123782800653,6.814542897259958,3.269996141760255,25.311237828006526,25.342531872411666,25.322011093421953,0.04256317090706021
SP,352530,JAU,780,3083876,128494.83333333331,25.172442773391182,24.44848311863204,36.40390128475435,24,0,25.29284575644416,6.660575149839686,3.269296877708548,25.292845756444162,25.329350229737447,25.173516802374444,-0.47178935584706116
SP,352300,ITAPURA,25,98982,4124.25,25.20668301426769,23.47830074757952,74.29420505200594,16,8,25.257117455699017,3.258096538021482,3.267937093454996,25.257117455699017,26.34343290564515,26.66208483985051,5.562659264723326
SP,350510,BARBOSA,37,146534,6105.583333333333,25.02370104399249,16.47670739812574,82.59002312520647,17,7,25.25011260185349,3.6375861597263857,3.2676702786228518,25.250112601853495,25.995721762284603,25.318728881811555,0.27174643155066147
SP,351790,GUARACI,60,237680,9903.333333333334,24.686052300315964,19.745064834907755,68.46635367762129,18,6,25.24402558061259,4.110873864173311,3.267438366204477,25.24402558061259,25.70969931263329,27.038866835223075,7.109964489930336
SP,355650,VARZEA PAULISTA,650,2582962,107623.41666666669,24.95471960924793,23.55134832398075,40.79620595284639,24,0,25.164907575101765,6.478509642208569,3.264419107431224,25.164907575101765,25.208723908483815,25.649060264874418,1.9239199998162333
SP,351518,ESPIRITO SANTO DO PINHAL,247,982720,40946.66666666666,25.228571636899485,24.363795080922287,54.66381752223824,24,0,25.134321068056007,5.513428746164983,3.263249433945534,25.134321068056007,25.249281553818808,25.01409268519211,-0.47834346723889887
SP,352520,JARINU,164,653004,27208.5,24.650200710497185,22.97901850965089,49.38000658400088,24,0,25.114700675646706,5.10594547390058,3.262498400043778,25.114700675646702,25.28741642799474,26.297846671169857,4.710969924759771
SP,354025,PONTALINDA,24,95860,3994.1666666666665,25.465355508142338,24.441019575515373,139.31457230426304,16,8,25.036511579386605,3.218875824868201,3.2594998444411547,25.036511579386605,26.167353016982847,19.82182494041388,-20.828327550496894
SP,352470,JAGUARIUNA,279,1119485,46645.208333333336,25.928269767783583,27.376737451003464,41.90863916661677,24,0,24.922174035382344,5.634789603169249,3.2550987427886278,24.922174035382344,25.024091697939664,25.95781461436256,4.155498543224619
SP,355010,SAO MANUEL,224,904385,37682.708333333336,24.76773158507397,26.483423636621293,39.94673768308922,24,0,24.768212652797207,5.41610040220442,3.2491416645870994,24.768212652797207,24.895080855998174,24.935045974570023,0.6735783647835221
SP,353530,PALMITAL,122,492875,20536.45833333333,24.90914372483522,24.73636716536592,70.82511256133961,22,2,24.752726350494545,4.812184355372417,3.2485404991942066,24.752726350494545,24.98461449651012,23.201720228644476,-6.2660011664496125
SP,355060,SAO ROQUE,456,1843601,76816.70833333333,24.917885579309345,21.799994437728863,40.57000862112683,24,0,24.734202248751224,6.124683390894205,3.24782093393574,24.734202248751224,24.79670360691432,24.881913620807737,0.597194809725349
SP,351550,FERNANDOPOLIS,394,1596551,66522.95833333333,24.632239111051472,24.14370979412305,41.921815813507806,24,0,24.678196938275068,5.978885764901122,3.245642263672742,24.678196938275068,24.75051380575523,24.50812198846201,-0.6891708913679961
SP,354130,PRESIDENTE EPITACIO,238,968282,40345.083333333336,24.592011384751057,22.569762677132864,50.07260527765259,24,0,24.57961626881425,5.476463551931511,3.241795794819032,24.579616268814252,24.69912017375928,24.600497043146866,0.08495158795097556
SP,350530,BARRA BONITA,206,840529,35022.041666666664,24.493100266302964,22.993431490038223,47.96975083947064,23,1,24.508375082834743,5.332718793265369,3.2390068328625072,24.508375082834743,24.646355119263486,24.615398482795012,0.43668092886021903
SP,350230,ANHEMBI,32,130752,5448.0,24.62132694344544,19.376874434166027,70.54673721340389,15,9,24.47381302006853,3.49650756146648,3.237650984110345,24.47381302006853,25.334596381190696,31.540509758070904,28.874522871477698
SP,352630,LAGOINHA,29,118897,4954.041666666667,24.30078651150522,20.389463912374158,101.11223458038424,16,8,24.3908593152056,3.4011973816621555,3.234389239775836,24.3908593152056,25.337354290758693,27.807874928465274,14.009410529990882
SP,353050,MOCOCA,390,1601986,66749.41666666667,24.336884823759263,25.3809052047848,35.46046896470206,24,0,24.34478203929373,5.968707559985366,3.232572872135657,24.344782039293726,24.41788746570221,24.343560688328175,-0.005016890122818349
SP,355290,TACIBA,34,139680,5820.0,23.92579207871748,17.000512266327007,93.76465072667604,13,11,24.34135166093929,3.555348061489413,3.2324375144703845,24.34135166093929,25.153569334166626,24.878069156120347,2.204961756673242
SP,354900,SAO FRANCISCO,16,65750,2739.583333333333,24.353151005832085,17.63668430335097,109.32944606413994,12,12,24.334600760456272,2.833213344056216,3.2321710803847723,24.334600760456272,25.99626449001832,20.459932015797108,-15.922466872583755
SP,351280,COSMOPOLIS,329,1353525,56396.875,24.11721950880569,21.42092461118463,60.62953668929047,24,0,24.306902347573928,5.799092654460526,3.23107717858706,24.306902347573928,24.39351709141163,24.439128344183466,0.5439853862034194
SP,354330,RIBEIRAO PIRES,650,2700641,112526.70833333331,24.13361157953919,24.393710980057804,34.03738592876067,24,0,24.068360067109992,6.478509642208569,3.221606495874639,24.068360067109992,24.112288745144568,24.579053252533363,2.121844546115319
SP,350650,BIRIGUI,631,2635065,109794.375,24.30097430131494,22.93207639270487,43.69252654575014,24,0,23.946278365049817,6.448889394146858,3.2167246473460547,23.946278365049817,23.991528448492033,24.107342644446554,0.6726067280325856
SP,354190,QUELUZ,58,242391,10099.625,23.56958541656395,20.35238788718979,72.28697930785216,19,5,23.92828116555483,4.07753744390572,3.216002948730748,23.92828116555483,24.411571873242348,23.148950519007876,-3.2569437025372827
SP,352460,JACUPIRANGA,96,402957,16789.875,23.87982374201868,23.57468465238361,48.87585532746823,24,0,23.823881952664927,4.574710978503383,3.211806171763556,23.823881952664927,24.118221171595362,24.661196896664947,3.5146033113480857
SP,352340,ITATIBA,598,2514943,104789.29166666669,24.16759540435414,25.00896615505752,32.98036490418026,24,0,23.777874886230027,6.395261598115449,3.2099511132914222,23.777874886230027,23.825614764694638,23.849712257247123,0.3021185507990799
SP,355240,SUMARE,1401,5918031,246584.625,23.563701933439976,22.75846377643591,34.16302318599523,24,0,23.6734143501445,7.245655067594535,3.205726321862373,23.6734143501445,23.693812921283204,23.75940055169879,0.3632184199646858
SP,353130,MONTE ALTO,264,1115236,46468.16666666666,23.63202861862976,22.097743443520805,42.24846321215066,24,0,23.67211962311116,5.579729825986222,3.20567384590642,23.67211962311116,23.77998047739036,23.470648072341675,-0.8510921454316638
SP,354830,SANTO EXPEDITO,16,67755,2823.125,23.429412638654977,0.0,74.37709185570844,10,14,23.61449339532138,2.833213344056216,3.20333543186172,23.61449339532138,25.279650881060466,24.994734896575633,5.8448914323426235
SP,352850,MAIRIPORA,461,1957063,81544.29166666667,23.582976143610136,23.00199716398456,54.90335394900448,24,0,23.555705667114445,6.135564891081739,3.2009442373032555,23.555705667114445,23.617583571931043,24.89045457101187,5.666350746438621
SP,352320,ITARARE,262,1115524,46480.16666666666,23.533670055393618,22.71586836909725,38.439361906592346,24,0,23.48672014228291,5.572154032177765,3.19813093558774,23.48672014228291,23.595377180652623,23.651704123694312,0.702456453740359
SP,352120,IPORANGA,24,102249,4260.375,24.07791686470237,0.0,146.66340747983378,11,13,23.4721121966963,3.218875824868201,3.197534191534738,23.4721121966963,24.608222125390448,22.544262754312744,-3.952986568094848
SP,353070,MOGI GUACU,790,3380988,140874.5,23.388424807516994,23.4327329480706,34.375537117767465,24,0,23.36595101786815,6.673297967767654,3.193186707664585,23.36595101786815,23.40208602378585,23.51581765413839,0.6413889858608308
SP,351890,GUZOLANDIA,25,107662,4485.916666666667,23.309313965849334,22.081324508929438,65.06180871828238,16,8,23.22082071668741,3.258096538021482,3.187212623458652,23.22082071668741,24.31344342027345,19.301230392334702,-16.879637340018448
SP,350160,AMERICANA,1198,5162859,215119.125,23.43289370857441,22.430412867954608,37.23441390705359,24,0,23.20419751924273,7.089243155027514,3.1865260693300965,23.20419751924273,23.228029030578586,23.249717897539146,0.19617303403260186
SP,352050,INDAIATUBA,1169,5044437,210184.875,23.394633161694703,22.42187190776924,45.46502816855006,24,0,23.17404301015158,7.064759027791802,3.1852794546262,23.17404301015158,23.198463169442288,23.28192125921568,0.4655132857777274
SP,353390,OLIMPIA,284,1227127,51130.29166666666,23.33623725159217,20.55844844853342,47.54128857562166,24,0,23.143488815746046,5.652489180268651,3.184014729491302,23.143488815746046,23.243690950277205,23.23115956688948,0.3788138937971465
SP,353730,PENAPOLIS,326,1415806,58991.91666666666,23.07877224374324,20.46820230277727,42.1677602172483,24,0,23.02575352837889,5.7899601708972535,3.1791263187091,23.02575352837889,23.113061542206033,23.039257817547764,0.058648630770024426
SP,353950,PITANGUEIRAS,187,815413,33975.541666666664,22.88580043252844,25.04499937086664,35.63580210251232,23,1,22.93316393042544,5.236441962829949,3.1752651092450903,22.93316393042544,23.084929102717243,23.350788181699407,1.8210494310377499
SP,355720,CHAVANTES,67,292219,12175.791666666666,22.940559077526416,16.48805333832243,57.67012687427913,22,2,22.9280094723478,4.219507705176107,3.175049717196333,22.928009472347796,23.347031384864405,22.489599928189506,-1.9121134117073335
SP,350560,BARRINHA,159,695800,28991.666666666668,22.52492843489482,21.607054410917463,42.56433763342283,23,1,22.851394078758265,5.075173815233827,3.171842667565652,22.851394078758265,23.029644413378726,22.899158762224857,0.20902306135883716
SP,353750,PEREIRAS,42,184237,7676.541666666667,23.313233059828857,19.03719444080504,91.31030284583778,18,6,22.796723785124595,3.7612001156935615,3.1695479151147583,22.796723785124595,23.45832794966837,23.21641121525956,1.84099888251846
SP,355370,TAQUARITINGA,289,1273849,53077.04166666666,22.702500722814268,18.07746551655581,45.46487838145033,24,0,22.687147377750424,5.66988092298052,3.1649325963044186,22.687147377750424,22.78546551754819,22.326728762283537,-1.5886466882141144
SP,350810,BURITAMA,85,378472,15769.666666666666,22.30205901866149,20.42415169346356,64.27194172677284,23,1,22.458728783106807,4.454347296253507,3.155242655188847,22.458728783106807,22.7895905733473,23.360098315297144,4.013448583378133
SP,353100,MONCOES,11,49167,2048.625,22.435821149372984,0.0,154.24164524421596,8,16,22.372729676408973,2.4849066497880004,3.1515699443147698,22.372729676408973,24.723717133268444,19.047598001088186,-14.862431734590647
SP,355150,SERRANA,212,948321,39513.375,22.166212921973955,18.716341740196164,44.79082683866344,24,0,22.35529952410629,5.3612921657094255,3.150823918710468,22.35529952410629,22.488924195891514,22.525167960763373,0.7598575741466117
SP,352090,IPAUSSU,72,323587,13482.791666666666,22.356251280022136,21.91461102561949,58.42827928717499,23,1,22.25058485044208,4.290459441148391,3.146330286574711,22.250584850442078,22.63986950918513,22.4161358926114,0.7440300705895097
SP,354370,RINCAO,53,238265,9927.708333333334,21.986815975146367,19.290126328000916,57.98782255726297,21,3,22.24413992823117,3.9889840465642745,3.146053054166825,22.24413992823117,22.770104520888168,22.402596176286114,0.7123505272228488
SP,350540,BARRA DO TURVO,40,179903,7495.958333333333,21.93780158580588,19.784182087847007,62.8614533568016,17,7,22.23420398770449,3.713572066704308,3.1456255027594,22.234203987704486,22.926467859226893,23.62728092223841,6.265467993836409
SP,354070,PORTO FERREIRA,273,1228025,51167.708333333336,22.4927117917729,20.228772405696088,46.00681737384722,24,0,22.230817776511067,5.613128106388071,3.1454797496285134,22.230817776511067,22.33463274109497,22.289872944880894,0.26564550599764514
SP,353080,MOGI MIRIM,467,2108695,87862.29166666667,22.23538651995241,20.288916060924933,35.951393715696376,24,0,22.14639860197895,6.148468295917647,3.141839200481221,22.14639860197895,22.20715756927643,22.182328030894233,0.16223598952143314
SP,353282,NOVA CAMPINA,44,198758,8281.583333333334,22.35866122585144,24.414039218378832,47.70992366412214,19,5,22.13747371174997,3.80666248977032,3.1414535417239287,22.137473711749966,22.768035776756783,22.43045929762673,1.3234824790384963
SP,354520,SALTO,600,2722116,113421.5,21.68451525563953,21.48301313188841,39.96431757359501,24,0,22.04167640174041,6.398594934535208,3.1373045936729795,22.04167640174041,22.088959725830506,22.190157951806686,0.6736400052336827
SP,354210,RAFARD,46,208786,8699.416666666666,22.03406766690991,22.80163100865864,44.767767207610525,21,3,22.03212859099748,3.8501476017100575,3.136890136439369,22.03212859099748,22.635564134325083,23.55769099954426,6.924262457192346
SP,353880,PIRAJU,152,690163,28756.791666666668,21.99454384138552,22.776922412736283,36.350418029807344,24,0,22.02378278754439,5.030437921392435,3.136527715925058,22.02378278754439,22.20940695142561,22.183427662462552,0.7248749066325189
SP,352430,JABOTICABAL,375,1704343,71014.29166666667,22.10252341760945,21.385773140383563,52.75652862041678,24,0,22.002613323726504,5.929589143389895,3.135607832245289,22.002613323726504,22.07816410750961,22.089623846299634,0.3954554001969532
SP,352070,INDIAPORA,21,95595,3983.125,21.919202262847637,25.12878541993708,75.09386733416771,15,9,21.967676133689,3.091042453358316,3.1340878419569376,21.967676133689,23.253436051187258,20.91801272425393,-4.77821779166407
SP,350320,ARARAQUARA,1130,5182555,215939.79166666663,22.123453604848414,20.18260316966574,34.6067537242815,24,0,21.803917179846614,7.030857476116121,3.1269323273370357,21.803917179846618,21.829002324693263,21.810817361003217,0.031646520667290026
SP,350090,ALTAIR,19,87170,3632.0833333333335,21.71402681052488,26.522073708926133,81.74386920980926,13,11,21.79648961798784,2.995732273553991,3.126606559983362,21.796489617987838,23.209053795764962,21.69938176068083,-0.4455206274448398
